capital,faixa_remuneracao_media_sm,CLT U/ PJ Ind,CLT U/ PF Ind,CLT R/ PJ Ind,CLT R/ PF Ind,Estatutário,Estatutário RGPS,Estatutário não Efetivo,Avulso,Temporário,Aprendiz,CLT U/ PJ Determinado,CLT U/ PF Determinado,CLT R/ PJ Determinado,CLT R/ PF Determinado,Diretor,Contrat Prazo Determinado,Contrat TMP Determinado,Contrat Lei Estadual,Contrat Lei Municipal,sexo,ano
vitoria___es,"01:0,51_a_1,00",3.652,43,6,1,20,7,246,189,4,262,307,0,0,0,6,32,0,0,0,F,2018
vitoria___es,"02:1,01_a_1,50",23.417,456,37,3,377,14,2.186,8,18,1,583,0,3,0,4,46,0,0,0,F,2018
vitoria___es,"03:1,51_a_2,00",10.998,155,10,2,1.131,4,1.234,2,8,0,346,0,0,0,7,12,0,0,0,F,2018
vitoria___es,"04:2,01_a_3,00",9.299,76,9,0,3.968,6,4.753,0,6,0,289,0,3,0,11,27,9,0,0,F,2018
vitoria___es,"05:3,01_a_4,00",4.093,16,3,0,3.532,11,2.537,3,10,0,100,0,0,0,6,5,39,2,0,F,2018
vitoria___es,"06:4,01_a_5,00",2.257,7,1,0,3.043,89,2.513,0,1,0,27,0,0,0,3,2,22,0,0,F,2018
vitoria___es,"07:5,01_a_7,00",2.362,7,1,0,3.407,17,664,0,1,0,18,0,0,0,9,1,7,0,0,F,2018
vitoria___es,"08:7,01_a_10,00",1.542,1,0,0,1.909,6,166,1,1,0,5,0,0,0,4,11,2,0,0,F,2018
vitoria___es,"09:10,01_a_15,00",904,1,1,0,1.433,15,34,1,0,0,3,0,0,0,1,1,1,0,0,F,2018
vitoria___es,"10:15,01_a_20,00",289,0,0,0,860,0,9,0,0,0,0,0,0,0,0,1,0,0,0,F,2018
vitoria___es,"11:mais_de_20,00",180,5,0,0,571,0,0,0,0,0,1,0,0,0,2,1,0,0,0,F,2018
rio_de_janeiro___rj,"00:ate_0,50",4.531,18,11,0,148,0,91,0,83,2.579,467,2,0,0,2,12,0,18,0,F,2018
rio_de_janeiro___rj,"01:0,51_a_1,00",39.854,140,95,2,219,24,998,0,284,9.600,2.712,1,6,0,67,79,9,163,0,F,2018
rio_de_janeiro___rj,"02:1,01_a_1,50",244.821,2.843,652,15,3.465,27,1.022,2,969,251,4.377,27,4,0,19,968,304,309,0,F,2018
rio_de_janeiro___rj,"03:1,51_a_2,00",110.586,1.103,359,3,10.399,48,1.423,1,353,3,1.431,1,0,0,42,571,582,446,0,F,2018
rio_de_janeiro___rj,"04:2,01_a_3,00",87.158,480,172,3,32.716,101,1.628,1,320,3,1.186,1,0,0,24,367,1.053,735,0,F,2018
rio_de_janeiro___rj,"05:3,01_a_4,00",43.713,190,67,0,26.632,34,2.012,0,196,0,575,0,0,0,17,185,1.162,7,1,F,2018
rio_de_janeiro___rj,"06:4,01_a_5,00",24.984,89,19,0,22.020,18,723,0,150,0,356,0,1,0,15,174,125,7,0,F,2018
rio_de_janeiro___rj,"07:5,01_a_7,00",29.921,107,20,0,30.384,43,1.257,0,86,0,614,0,0,0,17,92,47,53,0,F,2018
rio_de_janeiro___rj,"08:7,01_a_10,00",22.103,65,7,0,24.877,86,1.278,0,63,0,194,0,0,0,3,48,41,11,0,F,2018
rio_de_janeiro___rj,"09:10,01_a_15,00",14.925,47,1,0,16.543,21,974,1,11,0,98,0,0,0,4,37,577,0,0,F,2018
rio_de_janeiro___rj,"10:15,01_a_20,00",6.683,9,0,0,7.079,4,192,0,1,0,22,0,0,0,4,14,5,0,0,F,2018
rio_de_janeiro___rj,"11:mais_de_20,00",7.567,17,1,0,5.804,4,77,0,1,0,30,0,0,0,38,33,2,0,0,F,2018
sao_paulo___sp,"00:ate_0,50",8.262,201,5,0,3.769,406,226,0,1.607,2.616,1.358,26,4,0,0,24,0,449,0,F,2018
sao_paulo___sp,"01:0,51_a_1,00",87.729,654,77,4,11.874,2.321,441,1,6.679,17.709,8.549,11,9,0,84,313,3,1.558,0,F,2018
sao_paulo___sp,"02:1,01_a_1,50",506.882,3.288,407,23,21.160,5.416,163,2,13.311,1.184,11.343,15,7,0,35,1.448,254,1.201,0,F,2018
sao_paulo___sp,"03:1,51_a_2,00",342.591,1.314,231,8,18.843,7.315,47,3,4.903,92,5.439,2,3,0,45,942,4,437,1,F,2018
sao_paulo___sp,"04:2,01_a_3,00",303.273,963,302,6,44.728,27.090,34,3,2.457,9,4.328,4,0,0,34,868,137,68,1,F,2018
sao_paulo___sp,"05:3,01_a_4,00",156.711,360,159,0,54.017,26.544,108,2,926,3,2.015,2,1,0,21,476,55,0,0,F,2018
sao_paulo___sp,"06:4,01_a_5,00",98.464,223,78,1,42.120,4.377,535,0,538,3,1.170,0,0,0,20,287,57,0,0,F,2018
sao_paulo___sp,"07:5,01_a_7,00",117.848,225,58,0,57.281,6.525,801,4,353,0,1.304,0,0,0,34,324,70,0,2,F,2018
sao_paulo___sp,"08:7,01_a_10,00",91.023,172,57,0,38.896,2.551,1.631,0,145,1,875,0,0,0,13,148,17,0,0,F,2018
sao_paulo___sp,"09:10,01_a_15,00",61.400,117,26,0,18.552,1.663,1.559,0,43,2,495,0,0,0,8,46,3,0,0,F,2018
sao_paulo___sp,"10:15,01_a_20,00",23.914,40,10,1,7.873,420,545,0,10,0,153,0,0,0,5,13,0,0,0,F,2018
sao_paulo___sp,"11:mais_de_20,00",25.683,81,14,0,6.905,279,60,0,3,0,144,0,0,0,101,17,0,0,0,F,2018
curitiba___pr,"00:ate_0,50",2.108,5,3,0,15,13,24,0,235,207,351,0,2,0,3,119,0,369,1,F,2018
curitiba___pr,"01:0,51_a_1,00",19.735,94,145,3,101,76,86,0,1.022,4.011,1.444,0,5,0,42,2.355,1,1.818,26,F,2018
curitiba___pr,"02:1,01_a_1,50",93.575,763,430,17,206,530,68,0,2.382,308,2.333,0,4,0,17,3.847,127,3.917,114,F,2018
curitiba___pr,"03:1,51_a_2,00",60.475,928,47,14,1.553,200,302,1,823,2,864,2,8,1,26,314,10,3.075,199,F,2018
curitiba___pr,"04:2,01_a_3,00",47.704,451,27,12,15.102,687,558,0,284,2,519,0,14,0,25,279,66,7.084,994,F,2018
curitiba___pr,"05:3,01_a_4,00",20.899,148,9,3,25.574,1.106,661,0,86,1,204,0,1,0,15,121,47,87,107,F,2018
curitiba___pr,"06:4,01_a_5,00",12.424,71,4,3,14.175,58,438,0,25,0,106,0,0,0,11,45,31,53,25,F,2018
curitiba___pr,"07:5,01_a_7,00",11.480,71,2,1,22.791,11,1.004,0,21,0,85,0,0,0,14,28,61,24,3,F,2018
curitiba___pr,"08:7,01_a_10,00",7.389,22,6,0,8.573,193,601,0,8,0,36,0,0,0,4,17,24,8,0,F,2018
curitiba___pr,"09:10,01_a_15,00",4.163,6,2,1,5.435,4,369,0,2,0,19,0,0,0,3,10,0,0,0,F,2018
curitiba___pr,"10:15,01_a_20,00",1.320,3,2,0,2.617,0,207,0,0,0,1,0,0,0,5,1,0,0,0,F,2018
curitiba___pr,"11:mais_de_20,00",798,1,0,0,2.718,0,24,0,1,0,2,0,0,0,7,3,0,0,0,F,2018
florianopolis___sc,"00:ate_0,50",763,2,0,0,27,0,27,0,4,117,118,0,0,0,0,0,0,0,0,F,2018
florianopolis___sc,"01:0,51_a_1,00",6.530,22,0,0,315,3,93,0,98,843,500,3,0,0,3,10,0,0,46,F,2018
florianopolis___sc,"02:1,01_a_1,50",26.350,143,4,0,525,1,137,0,69,13,801,3,0,0,2,21,115,0,8,F,2018
florianopolis___sc,"03:1,51_a_2,00",20.395,161,1,3,707,2,247,0,33,0,421,3,0,0,1,25,4,0,33,F,2018
florianopolis___sc,"04:2,01_a_3,00",15.583,99,1,1,2.607,5,1.735,0,0,0,187,5,0,0,3,16,59,0,151,F,2018
florianopolis___sc,"05:3,01_a_4,00",6.509,28,0,0,3.800,4,2.278,0,0,0,52,2,0,0,0,4,72,0,106,F,2018
florianopolis___sc,"06:4,01_a_5,00",3.754,15,0,0,7.998,0,799,0,0,0,30,1,0,0,0,3,35,0,17,F,2018
florianopolis___sc,"07:5,01_a_7,00",3.497,14,0,0,10.469,7,893,0,0,0,18,0,0,0,4,2,36,0,25,F,2018
florianopolis___sc,"08:7,01_a_10,00",1.870,3,0,1,7.158,0,988,0,0,0,3,0,0,0,1,4,6,0,50,F,2018
florianopolis___sc,"09:10,01_a_15,00",1.212,5,0,0,4.978,0,136,0,0,0,3,0,0,0,1,0,2,0,23,F,2018
florianopolis___sc,"10:15,01_a_20,00",313,2,0,0,1.849,0,53,0,0,0,1,0,0,0,1,0,3,0,4,F,2018
florianopolis___sc,"11:mais_de_20,00",198,0,0,0,1.317,0,11,0,0,0,0,0,0,0,11,0,0,0,0,F,2018
porto_alegre___rs,"00:ate_0,50",1.365,10,0,0,11,0,13,12,147,649,276,0,0,0,0,2,0,3,0,F,2018
porto_alegre___rs,"01:0,51_a_1,00",11.956,105,7,1,32,8,15,9,819,3.065,1.060,0,0,0,30,12,6,409,0,F,2018
porto_alegre___rs,"02:1,01_a_1,50",57.287,699,11,3,2.354,261,17,6,2.274,13,1.596,3,1,0,3,89,77,10.186,479,F,2018
porto_alegre___rs,"03:1,51_a_2,00",41.829,635,15,2,15.025,107,6,3,488,2,706,1,0,0,2,20,0,4.239,489,F,2018
porto_alegre___rs,"04:2,01_a_3,00",35.040,379,30,0,11.120,259,33,3,135,0,464,0,1,0,3,9,74,10.023,349,F,2018
porto_alegre___rs,"05:3,01_a_4,00",17.789,136,20,0,8.350,300,30,0,39,0,213,0,0,0,10,3,29,2.385,92,F,2018
porto_alegre___rs,"06:4,01_a_5,00",11.947,53,21,0,5.693,336,124,0,16,1,140,0,0,0,3,8,5,108,8,F,2018
porto_alegre___rs,"07:5,01_a_7,00",11.996,45,31,0,6.688,325,450,0,6,0,95,0,0,0,4,5,4,109,1,F,2018
porto_alegre___rs,"08:7,01_a_10,00",9.783,31,27,0,6.974,289,53,0,2,0,46,0,0,0,4,1,17,18,0,F,2018
porto_alegre___rs,"09:10,01_a_15,00",5.247,16,17,0,6.570,256,277,0,2,0,16,0,0,0,4,0,0,1,0,F,2018
porto_alegre___rs,"10:15,01_a_20,00",1.965,11,2,0,2.846,37,77,0,0,0,6,0,0,0,5,0,2,0,0,F,2018
porto_alegre___rs,"11:mais_de_20,00",1.405,8,4,0,3.015,29,13,0,0,0,6,0,0,0,18,0,0,0,0,F,2018
campo_grande___ms,"00:ate_0,50",862,6,0,7,11,0,0,0,10,471,143,0,0,0,0,1,115,1,0,F,2018
campo_grande___ms,"01:0,51_a_1,00",7.568,71,7,42,87,2,548,2,58,761,709,0,0,0,0,6,440,8,0,F,2018
campo_grande___ms,"02:1,01_a_1,50",34.095,605,47,160,2.142,83,3.406,15,140,33,720,0,0,1,0,34,571,169,0,F,2018
campo_grande___ms,"03:1,51_a_2,00",13.556,159,16,37,4.248,52,1.109,8,6,0,184,0,0,1,2,5,969,55,0,F,2018
campo_grande___ms,"04:2,01_a_3,00",9.490,113,12,10,4.006,62,825,14,1,0,83,0,0,0,1,7,2.716,244,0,F,2018
campo_grande___ms,"05:3,01_a_4,00",3.901,33,5,4,4.983,31,434,1,1,0,58,0,0,0,0,5,1.629,236,0,F,2018
campo_grande___ms,"06:4,01_a_5,00",2.342,20,0,3,5.233,21,383,4,1,0,24,0,0,0,2,1,1.064,83,0,F,2018
campo_grande___ms,"07:5,01_a_7,00",1.977,14,5,1,6.263,125,457,2,0,0,16,0,0,0,1,1,37,64,0,F,2018
campo_grande___ms,"08:7,01_a_10,00",951,11,0,1,3.774,25,259,1,0,0,7,0,0,0,0,0,7,12,0,F,2018
campo_grande___ms,"09:10,01_a_15,00",567,9,1,0,3.206,60,126,1,0,0,0,0,0,0,0,0,1,9,0,F,2018
campo_grande___ms,"10:15,01_a_20,00",197,0,0,0,1.148,0,16,0,0,0,2,0,0,0,0,0,0,4,0,F,2018
campo_grande___ms,"11:mais_de_20,00",111,4,0,0,914,0,7,0,0,0,0,0,0,0,2,0,0,0,0,F,2018
cuiaba___mt,"00:ate_0,50",360,3,0,0,11,0,0,0,2,604,99,0,0,0,0,2,0,25,0,F,2018
cuiaba___mt,"01:0,51_a_1,00",4.910,56,10,12,39,2,296,1,12,506,522,0,0,0,7,55,1,39,0,F,2018
cuiaba___mt,"02:1,01_a_1,50",26.948,298,63,14,1.229,4,622,11,15,30,1.082,2,3,0,1,88,10,153,0,F,2018
cuiaba___mt,"03:1,51_a_2,00",12.780,128,49,1,3.053,11,880,6,8,1,244,1,0,0,2,64,4,307,0,F,2018
cuiaba___mt,"04:2,01_a_3,00",8.615,49,88,0,3.485,19,914,2,5,1,143,0,1,0,0,19,20,1.422,0,F,2018
cuiaba___mt,"05:3,01_a_4,00",3.834,18,74,0,4.228,82,731,0,2,0,85,0,0,0,1,15,53,1.185,0,F,2018
cuiaba___mt,"06:4,01_a_5,00",1.912,22,32,0,3.545,116,506,0,0,0,51,0,0,0,2,1,35,695,0,F,2018
cuiaba___mt,"07:5,01_a_7,00",1.702,11,33,0,8.735,40,618,0,0,1,47,0,0,0,0,0,51,233,0,F,2018
cuiaba___mt,"08:7,01_a_10,00",865,5,12,0,4.615,85,147,0,0,1,24,0,0,0,0,0,4,59,0,F,2018
cuiaba___mt,"09:10,01_a_15,00",421,2,16,0,3.709,100,180,0,0,0,6,0,1,0,0,1,0,60,0,F,2018
cuiaba___mt,"10:15,01_a_20,00",122,0,3,0,1.781,0,11,0,0,0,0,0,0,0,1,0,0,5,0,F,2018
cuiaba___mt,"11:mais_de_20,00",84,1,2,0,1.272,0,5,0,0,0,0,0,0,0,3,0,0,5,0,F,2018
goiania___go,"00:ate_0,50",1.129,1,0,0,17,0,18,0,3,3.274,221,0,0,0,0,6,0,2,0,F,2018
goiania___go,"01:0,51_a_1,00",14.518,138,24,19,690,4,475,0,549,1.639,1.007,3,3,2,4,15,0,305,0,F,2018
goiania___go,"02:1,01_a_1,50",73.888,1.175,158,42,6.860,42,1.194,3,1.347,52,1.210,27,1,0,3,40,173,3.879,0,F,2018
goiania___go,"03:1,51_a_2,00",32.488,428,95,6,6.546,113,1.167,0,179,1,378,6,1,0,2,73,1,850,3,F,2018
goiania___go,"04:2,01_a_3,00",23.037,235,63,2,5.159,159,1.213,0,923,2,233,0,0,0,7,20,58,1.948,1,F,2018
goiania___go,"05:3,01_a_4,00",10.223,77,31,0,5.531,36,923,0,339,0,116,0,0,0,0,4,48,2.212,0,F,2018
goiania___go,"06:4,01_a_5,00",5.571,34,9,1,7.913,11,800,0,89,0,45,0,0,0,2,1,53,2.053,0,F,2018
goiania___go,"07:5,01_a_7,00",5.245,24,7,1,13.348,13,1.322,1,46,0,35,0,0,0,3,0,20,5,0,F,2018
goiania___go,"08:7,01_a_10,00",3.266,6,2,0,7.619,9,579,0,0,0,36,0,0,0,0,1,7,3,0,F,2018
goiania___go,"09:10,01_a_15,00",1.746,6,0,0,4.129,5,179,0,0,0,9,0,0,0,0,2,0,0,0,F,2018
goiania___go,"10:15,01_a_20,00",522,8,0,0,1.837,0,87,0,0,0,3,0,0,0,1,0,0,0,0,F,2018
goiania___go,"11:mais_de_20,00",296,10,1,0,1.451,0,26,0,0,0,0,0,0,0,5,0,0,0,0,F,2018
brasilia___df,"00:ate_0,50",1.725,17,1,1,103,4,14,2,2,3.567,289,2,1,0,0,9,0,0,0,F,2018
brasilia___df,"01:0,51_a_1,00",20.887,129,43,123,552,3,339,2,34,2.720,1.568,1,11,10,12,70,302,21,0,F,2018
brasilia___df,"02:1,01_a_1,50",126.874,517,161,263,557,7,1.479,12,50,217,2.561,7,12,10,0,217,270,20,0,F,2018
brasilia___df,"03:1,51_a_2,00",47.576,309,48,106,934,1,833,0,14,2,885,3,2,3,4,57,2,614,1,F,2018
brasilia___df,"04:2,01_a_3,00",41.676,165,33,50,3.655,0,3.065,0,12,3,567,1,1,1,6,108,76,112,0,F,2018
brasilia___df,"05:3,01_a_4,00",20.659,88,6,13,5.534,1,1.876,0,2,0,204,2,0,0,3,673,85,45,0,F,2018
brasilia___df,"06:4,01_a_5,00",17.602,45,6,11,10.573,2,2.005,0,1,0,136,1,1,0,2,626,38,4,0,F,2018
brasilia___df,"07:5,01_a_7,00",16.616,52,9,6,19.779,8,2.243,1,0,0,139,2,0,0,3,431,121,197,0,F,2018
brasilia___df,"08:7,01_a_10,00",16.588,22,4,1,25.030,36,1.832,0,1,1,76,0,0,0,4,588,31,16,0,F,2018
brasilia___df,"09:10,01_a_15,00",13.934,15,1,0,17.890,49,1.656,1,0,0,24,0,0,0,2,69,1,1,0,F,2018
brasilia___df,"10:15,01_a_20,00",3.917,5,2,0,9.760,38,312,0,0,0,8,0,0,0,3,3,9,0,0,F,2018
brasilia___df,"11:mais_de_20,00",3.189,5,0,1,11.422,36,94,0,0,0,10,0,0,0,31,2,0,0,0,F,2018
porto_velho___ro,"00:ate_0,50",212,1,1,4,10,0,0,4,0,240,57,0,0,0,0,2,0,0,0,M,2018
porto_velho___ro,"01:0,51_a_1,00",2.000,61,19,51,30,12,79,90,0,263,245,0,0,1,2,16,2,0,1,M,2018
porto_velho___ro,"02:1,01_a_1,50",14.718,146,23,161,244,11,709,43,0,22,412,0,0,9,1,188,11,0,19,M,2018
porto_velho___ro,"03:1,51_a_2,00",12.225,89,23,162,686,7,224,1,1,1,284,0,0,8,4,55,6,0,20,M,2018
porto_velho___ro,"04:2,01_a_3,00",7.362,48,36,97,2.616,10,602,0,0,0,141,1,0,1,0,51,7,0,24,M,2018
porto_velho___ro,"05:3,01_a_4,00",2.875,8,25,25,1.217,40,356,0,1,0,37,0,0,1,0,45,17,0,18,M,2018
porto_velho___ro,"06:4,01_a_5,00",1.301,4,26,7,1.222,4,85,0,0,0,16,0,0,0,0,6,4,0,2,M,2018
porto_velho___ro,"07:5,01_a_7,00",1.443,5,15,4,1.828,4,312,0,0,0,9,0,0,0,2,4,9,0,15,M,2018
porto_velho___ro,"08:7,01_a_10,00",886,0,0,1,1.378,0,105,0,0,0,6,0,0,0,1,1,3,0,21,M,2018
porto_velho___ro,"09:10,01_a_15,00",460,0,0,0,1.383,2,46,0,0,0,6,0,0,0,1,0,0,0,6,M,2018
porto_velho___ro,"10:15,01_a_20,00",161,0,0,0,757,1,15,0,0,0,1,0,0,0,0,0,0,0,1,M,2018
porto_velho___ro,"11:mais_de_20,00",232,0,0,0,615,0,5,0,0,0,2,0,0,0,3,0,0,0,1,M,2018
rio_branco___ac,"00:ate_0,50",130,2,0,0,6,1,0,0,0,238,29,0,0,0,0,23,0,0,0,M,2018
rio_branco___ac,"01:0,51_a_1,00",2.733,109,1,99,9,1,22,0,0,168,302,0,0,1,1,75,1,0,3,M,2018
rio_branco___ac,"02:1,01_a_1,50",13.045,208,11,245,159,36,582,0,0,3,491,0,0,1,0,74,0,2,11,M,2018
rio_branco___ac,"03:1,51_a_2,00",6.684,54,4,57,453,105,730,0,0,0,195,0,0,0,1,38,2,37,17,M,2018
rio_branco___ac,"04:2,01_a_3,00",3.997,34,0,34,1.076,334,1.189,0,0,0,70,0,0,0,2,10,23,60,20,M,2018
rio_branco___ac,"05:3,01_a_4,00",1.154,5,0,5,1.371,265,1.504,0,0,0,21,0,0,0,1,4,13,66,1,M,2018
rio_branco___ac,"06:4,01_a_5,00",548,4,0,2,1.651,149,571,0,0,0,10,0,0,0,0,1,3,18,2,M,2018
rio_branco___ac,"07:5,01_a_7,00",486,2,0,3,4.301,89,375,0,0,0,11,0,0,0,2,0,3,36,6,M,2018
rio_branco___ac,"08:7,01_a_10,00",415,1,0,0,1.904,74,271,0,0,0,3,0,0,0,1,1,0,22,4,M,2018
rio_branco___ac,"09:10,01_a_15,00",231,0,0,0,1.266,90,206,0,0,0,1,0,0,0,1,0,0,7,0,M,2018
rio_branco___ac,"10:15,01_a_20,00",68,0,0,0,406,37,67,0,0,0,0,0,0,0,0,0,0,0,0,M,2018
rio_branco___ac,"11:mais_de_20,00",97,0,0,0,454,8,46,0,0,0,0,0,0,0,1,0,0,0,0,M,2018
manaus___am,"00:ate_0,50",938,0,3,2,9,0,4,0,29,2.651,203,0,0,1,0,11,0,0,3,M,2018
manaus___am,"01:0,51_a_1,00",11.456,37,40,65,139,133,334,0,444,1.456,1.287,1,0,5,18,73,0,0,59,M,2018
manaus___am,"02:1,01_a_1,50",78.497,104,229,415,791,285,819,0,1.688,117,2.120,0,2,3,12,438,0,0,678,M,2018
manaus___am,"03:1,51_a_2,00",50.102,36,130,174,6.641,90,1.535,4,938,10,920,0,0,2,8,389,1,0,1.055,M,2018
manaus___am,"04:2,01_a_3,00",40.500,33,124,97,10.089,170,3.502,1,388,6,625,1,1,1,14,205,28,0,1.095,M,2018
manaus___am,"05:3,01_a_4,00",13.916,8,60,23,3.796,68,1.060,0,92,2,175,0,0,0,4,56,37,0,80,M,2018
manaus___am,"06:4,01_a_5,00",7.659,8,21,5,3.814,56,1.262,3,41,1,71,0,1,0,9,9,29,0,89,M,2018
manaus___am,"07:5,01_a_7,00",7.045,2,16,7,7.067,76,560,11,32,0,89,0,0,0,9,10,5,0,37,M,2018
manaus___am,"08:7,01_a_10,00",4.558,1,6,5,7.156,83,316,1,12,0,36,0,0,0,1,13,4,0,57,M,2018
manaus___am,"09:10,01_a_15,00",2.738,6,3,1,3.908,48,322,0,6,0,14,0,0,0,1,5,3,0,9,M,2018
manaus___am,"10:15,01_a_20,00",961,0,2,0,2.497,11,81,0,0,0,6,0,0,0,3,1,0,0,0,M,2018
manaus___am,"11:mais_de_20,00",1.070,0,0,0,1.900,4,27,0,0,0,4,0,0,0,24,3,0,0,0,M,2018
boa_vista___rr,"00:ate_0,50",195,0,0,3,22,0,8,0,0,271,70,0,0,0,0,0,0,2,1,M,2018
boa_vista___rr,"01:0,51_a_1,00",2.483,38,8,45,50,2,675,0,0,201,310,0,1,0,0,1,1,187,4,M,2018
boa_vista___rr,"02:1,01_a_1,50",12.517,95,25,126,733,23,1.572,0,0,0,418,1,2,0,0,2,0,228,15,M,2018
boa_vista___rr,"03:1,51_a_2,00",5.481,14,24,28,889,26,444,0,0,0,138,2,1,0,2,3,1,183,7,M,2018
boa_vista___rr,"04:2,01_a_3,00",3.347,9,30,20,1.414,34,789,0,0,0,105,0,1,1,1,5,34,329,2,M,2018
boa_vista___rr,"05:3,01_a_4,00",1.269,3,1,5,1.369,29,388,1,0,0,36,0,0,0,1,0,7,565,15,M,2018
boa_vista___rr,"06:4,01_a_5,00",579,3,3,2,1.860,35,253,0,0,0,10,0,0,0,0,0,1,119,2,M,2018
boa_vista___rr,"07:5,01_a_7,00",488,0,0,0,1.696,22,174,0,0,0,2,0,0,0,0,0,4,97,0,M,2018
boa_vista___rr,"08:7,01_a_10,00",309,0,0,0,1.689,12,110,0,0,0,2,0,0,0,0,0,5,38,0,M,2018
boa_vista___rr,"09:10,01_a_15,00",173,0,0,0,1.227,29,122,0,0,0,0,0,0,0,0,0,0,76,0,M,2018
boa_vista___rr,"10:15,01_a_20,00",58,0,0,0,493,8,43,0,0,0,0,0,0,0,0,0,0,19,0,M,2018
boa_vista___rr,"11:mais_de_20,00",78,0,0,0,454,0,20,0,0,0,1,0,0,0,2,1,0,8,0,M,2018
belem___pa,"00:ate_0,50",1.059,5,5,0,18,0,0,116,14,1.250,99,0,1,0,0,2,0,0,0,M,2018
belem___pa,"01:0,51_a_1,00",9.108,66,38,53,862,1,521,248,38,563,551,11,0,2,6,66,0,0,0,M,2018
belem___pa,"02:1,01_a_1,50",58.023,185,187,120,3.671,3,2.028,197,55,2,1.095,9,4,0,3,314,312,0,0,M,2018
belem___pa,"03:1,51_a_2,00",32.970,59,80,14,4.979,7,1.426,94,28,1,486,0,0,0,32,149,42,0,0,M,2018
belem___pa,"04:2,01_a_3,00",24.279,29,37,5,6.663,32,3.817,44,22,1,257,0,0,0,6,90,128,0,0,M,2018
belem___pa,"05:3,01_a_4,00",6.637,10,13,0,13.253,15,1.308,11,3,0,84,0,0,0,6,10,63,0,0,M,2018
belem___pa,"06:4,01_a_5,00",2.940,3,2,0,9.680,13,826,1,0,0,22,0,1,0,5,4,23,0,0,M,2018
belem___pa,"07:5,01_a_7,00",3.064,2,3,0,8.830,68,1.034,2,1,0,31,0,0,0,4,7,19,0,0,M,2018
belem___pa,"08:7,01_a_10,00",2.201,4,2,0,6.505,3,457,1,0,0,7,0,0,0,5,3,4,0,0,M,2018
belem___pa,"09:10,01_a_15,00",1.406,0,1,0,5.547,19,325,0,0,0,5,0,0,0,13,1,6,0,0,M,2018
belem___pa,"10:15,01_a_20,00",439,1,0,0,2.327,10,79,0,0,0,1,0,0,0,5,0,4,0,0,M,2018
belem___pa,"11:mais_de_20,00",536,0,0,0,2.971,12,89,0,0,0,0,0,0,0,15,0,0,0,0,M,2018
macapa___ap,"00:ate_0,50",154,0,0,0,107,0,7,15,0,248,29,0,0,0,0,12,0,0,0,M,2018
macapa___ap,"01:0,51_a_1,00",3.506,23,1,54,430,11,179,44,0,65,121,0,0,0,1,88,0,0,0,M,2018
macapa___ap,"02:1,01_a_1,50",14.006,23,8,94,381,83,487,36,1,1,258,0,0,0,1,350,0,12,0,M,2018
macapa___ap,"03:1,51_a_2,00",4.699,12,3,7,729,2,672,3,0,0,106,0,0,1,0,49,0,0,1,M,2018
macapa___ap,"04:2,01_a_3,00",3.786,3,2,3,1.239,3,1.113,2,0,0,37,0,0,0,2,50,1,0,0,M,2018
macapa___ap,"05:3,01_a_4,00",1.111,3,2,0,1.248,1,670,0,0,0,14,0,0,0,0,4,5,0,1,M,2018
macapa___ap,"06:4,01_a_5,00",466,2,0,0,2.581,3,279,0,0,0,3,0,0,0,1,3,1,0,1,M,2018
macapa___ap,"07:5,01_a_7,00",477,1,0,0,4.283,0,356,0,0,0,1,0,0,0,0,8,1,1,1,M,2018
macapa___ap,"08:7,01_a_10,00",395,0,1,0,2.860,0,265,0,0,0,0,0,0,0,0,2,0,0,0,M,2018
macapa___ap,"09:10,01_a_15,00",170,0,0,0,1.437,3,107,0,0,0,0,0,0,0,1,0,0,0,0,M,2018
macapa___ap,"10:15,01_a_20,00",74,0,0,0,488,0,41,0,0,0,0,0,0,0,0,0,0,0,0,M,2018
macapa___ap,"11:mais_de_20,00",93,1,0,0,665,0,172,0,0,0,0,0,0,0,0,0,0,0,0,M,2018
palmas___to,"00:ate_0,50",177,0,0,1,4,0,1,0,0,319,42,0,0,0,0,0,0,43,0,M,2018
palmas___to,"01:0,51_a_1,00",2.152,68,3,16,40,0,512,0,0,241,318,1,0,0,0,4,0,2.434,85,M,2018
palmas___to,"02:1,01_a_1,50",10.903,71,9,42,943,5,300,0,0,4,495,1,1,0,1,12,0,1.589,643,M,2018
palmas___to,"03:1,51_a_2,00",6.628,39,28,13,1.013,14,320,0,0,1,219,0,0,0,1,5,1,415,45,M,2018
palmas___to,"04:2,01_a_3,00",6.041,17,6,15,2.522,50,414,0,1,0,144,0,0,0,1,6,8,1.050,11,M,2018
palmas___to,"05:3,01_a_4,00",1.958,9,5,0,1.985,9,351,0,0,0,42,0,0,0,0,3,31,1.482,8,M,2018
palmas___to,"06:4,01_a_5,00",898,4,4,0,2.447,0,117,0,0,0,14,0,1,0,1,1,23,128,21,M,2018
palmas___to,"07:5,01_a_7,00",775,0,0,0,2.794,9,258,0,0,0,8,0,0,0,0,1,18,93,30,M,2018
palmas___to,"08:7,01_a_10,00",462,0,0,0,2.735,3,79,0,0,0,5,0,0,0,0,0,3,151,15,M,2018
palmas___to,"09:10,01_a_15,00",301,0,0,0,2.497,0,34,0,0,0,2,0,0,0,0,0,1,116,11,M,2018
palmas___to,"10:15,01_a_20,00",95,0,0,0,1.260,0,49,0,0,0,0,0,0,0,1,0,0,8,1,M,2018
