capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
rio_branco___ac,"10:15,01_a_20,00",0,0,0,7,126,199,214,32,M,2021
rio_branco___ac,"11:mais_de_20,00",0,0,1,3,111,232,211,48,M,2021
manaus___am,"00:ate_0,50",22,1.002,1.994,225,306,190,105,10,M,2021
manaus___am,"01:0,51_a_1,00",4,465,5.315,2.790,3.564,2.156,1.152,101,M,2021
manaus___am,"02:1,01_a_1,50",1,37,19.816,17.775,24.198,15.708,8.143,520,M,2021
manaus___am,"03:1,51_a_2,00",0,1,7.983,10.961,19.944,14.482,7.897,767,M,2021
manaus___am,"04:2,01_a_3,00",0,0,3.718,6.785,19.006,16.157,10.282,932,M,2021
manaus___am,"05:3,01_a_4,00",0,0,628,2.267,6.732,5.683,3.642,425,M,2021
manaus___am,"06:4,01_a_5,00",0,0,294,1.333,4.455,3.931,2.757,308,M,2021
manaus___am,"07:5,01_a_7,00",0,0,232,1.264,6.495,3.892,2.694,389,M,2021
manaus___am,"08:7,01_a_10,00",0,0,42,416,3.567,5.069,2.744,411,M,2021
manaus___am,"09:10,01_a_15,00",0,0,24,270,1.943,2.706,1.879,242,M,2021
manaus___am,"10:15,01_a_20,00",0,0,5,65,928,1.208,1.208,148,M,2021
manaus___am,"11:mais_de_20,00",0,0,1,20,482,1.055,1.269,205,M,2021
boa_vista___rr,"00:ate_0,50",8,159,207,61,71,41,24,1,M,2021
boa_vista___rr,"01:0,51_a_1,00",9,136,1.217,751,1.074,516,271,32,M,2021
boa_vista___rr,"02:1,01_a_1,50",0,14,3.778,3.243,4.729,2.588,1.296,109,M,2021
boa_vista___rr,"03:1,51_a_2,00",0,0,816,1.232,2.639,1.813,709,34,M,2021
boa_vista___rr,"04:2,01_a_3,00",0,1,531,816,2.030,1.661,970,112,M,2021
boa_vista___rr,"05:3,01_a_4,00",0,0,124,401,1.274,1.046,742,102,M,2021
boa_vista___rr,"06:4,01_a_5,00",0,0,65,249,788,721,852,192,M,2021
boa_vista___rr,"07:5,01_a_7,00",0,0,33,182,726,759,694,89,M,2021
boa_vista___rr,"08:7,01_a_10,00",0,0,3,87,549,792,646,88,M,2021
boa_vista___rr,"09:10,01_a_15,00",0,0,11,71,467,566,434,78,M,2021
boa_vista___rr,"10:15,01_a_20,00",0,0,0,7,127,194,260,33,M,2021
boa_vista___rr,"11:mais_de_20,00",0,0,0,8,66,219,240,31,M,2021
belem___pa,"00:ate_0,50",9,348,1.195,294,361,245,106,11,M,2021
belem___pa,"01:0,51_a_1,00",2,198,3.654,2.231,3.005,1.926,1.039,79,M,2021
belem___pa,"02:1,01_a_1,50",0,11,9.738,11.584,20.457,14.918,8.807,693,M,2021
belem___pa,"03:1,51_a_2,00",0,0,2.588,4.678,12.439,11.154,8.289,1.219,M,2021
belem___pa,"04:2,01_a_3,00",0,1,2.100,3.708,11.215,10.449,7.036,901,M,2021
belem___pa,"05:3,01_a_4,00",0,0,308,2.150,8.625,5.847,3.826,657,M,2021
belem___pa,"06:4,01_a_5,00",0,0,70,630,3.354,4.601,4.169,696,M,2021
belem___pa,"07:5,01_a_7,00",0,0,45,528,2.957,3.971,4.548,1.016,M,2021
belem___pa,"08:7,01_a_10,00",0,0,19,267,2.371,2.666,3.082,787,M,2021
belem___pa,"09:10,01_a_15,00",0,0,22,240,1.714,2.312,2.552,483,M,2021
belem___pa,"10:15,01_a_20,00",0,0,1,25,464,965,1.172,239,M,2021
belem___pa,"11:mais_de_20,00",0,0,0,15,560,1.079,1.499,470,M,2021
macapa___ap,"00:ate_0,50",5,99,226,52,47,32,87,24,M,2021
macapa___ap,"01:0,51_a_1,00",1,35,1.165,834,1.191,655,563,79,M,2021
macapa___ap,"02:1,01_a_1,50",0,6,2.829,3.359,5.034,2.866,1.527,120,M,2021
macapa___ap,"03:1,51_a_2,00",0,0,515,970,2.182,1.614,908,95,M,2021
macapa___ap,"04:2,01_a_3,00",0,0,253,807,2.247,1.832,978,124,M,2021
macapa___ap,"05:3,01_a_4,00",0,0,68,289,991,976,651,84,M,2021
macapa___ap,"06:4,01_a_5,00",0,0,44,315,1.372,868,619,122,M,2021
macapa___ap,"07:5,01_a_7,00",0,0,39,155,1.543,2.115,1.151,126,M,2021
macapa___ap,"08:7,01_a_10,00",0,0,4,91,783,1.361,1.132,152,M,2021
macapa___ap,"09:10,01_a_15,00",0,0,4,34,456,649,505,70,M,2021
macapa___ap,"10:15,01_a_20,00",0,0,0,12,129,205,221,36,M,2021
macapa___ap,"11:mais_de_20,00",0,0,0,27,148,285,395,76,M,2021
palmas___to,"00:ate_0,50",6,187,238,39,61,28,26,2,M,2021
palmas___to,"01:0,51_a_1,00",5,155,1.468,773,1.225,1.032,1.051,165,M,2021
palmas___to,"02:1,01_a_1,50",0,45,4.304,3.030,3.938,2.285,1.295,122,M,2021
palmas___to,"03:1,51_a_2,00",0,0,1.076,1.650,2.990,1.986,945,95,M,2021
palmas___to,"04:2,01_a_3,00",0,0,537,1.506,3.825,2.940,1.311,167,M,2021
palmas___to,"05:3,01_a_4,00",0,0,175,737,2.184,1.710,936,141,M,2021
palmas___to,"06:4,01_a_5,00",0,0,58,303,1.408,1.070,775,45,M,2021
palmas___to,"07:5,01_a_7,00",0,0,30,147,1.306,1.364,1.028,111,M,2021
palmas___to,"08:7,01_a_10,00",0,0,14,87,951,1.692,653,56,M,2021
palmas___to,"09:10,01_a_15,00",0,0,2,41,753,1.257,837,72,M,2021
palmas___to,"10:15,01_a_20,00",0,0,0,11,259,583,502,59,M,2021
palmas___to,"11:mais_de_20,00",0,0,0,12,144,514,888,140,M,2021
sao_luiz___ma,"00:ate_0,50",0,51,569,154,245,130,71,5,M,2021
sao_luiz___ma,"01:0,51_a_1,00",1,91,3.425,2.065,3.242,2.271,1.686,265,M,2021
sao_luiz___ma,"02:1,01_a_1,50",1,15,10.360,11.651,20.524,13.335,7.755,597,M,2021
sao_luiz___ma,"03:1,51_a_2,00",0,0,2.034,4.312,10.881,7.763,5.331,601,M,2021
sao_luiz___ma,"04:2,01_a_3,00",0,0,982,3.294,10.002,6.719,4.826,803,M,2021
sao_luiz___ma,"05:3,01_a_4,00",0,1,251,1.270,5.136,4.560,3.853,733,M,2021
sao_luiz___ma,"06:4,01_a_5,00",0,0,252,1.344,4.727,2.389,2.002,467,M,2021
sao_luiz___ma,"07:5,01_a_7,00",0,0,85,499,3.815,3.885,3.098,671,M,2021
sao_luiz___ma,"08:7,01_a_10,00",0,0,52,317,1.952,2.425,2.684,507,M,2021
sao_luiz___ma,"09:10,01_a_15,00",0,0,6,80,1.463,1.434,1.312,243,M,2021
sao_luiz___ma,"10:15,01_a_20,00",0,0,9,53,515,677,764,249,M,2021
sao_luiz___ma,"11:mais_de_20,00",0,0,0,17,348,632,781,240,M,2021
terezina___pi,"00:ate_0,50",6,274,625,125,222,165,123,10,M,2021
terezina___pi,"01:0,51_a_1,00",1,120,3.843,2.630,4.113,2.638,1.485,92,M,2021
terezina___pi,"02:1,01_a_1,50",0,15,7.865,9.083,18.712,13.250,8.431,882,M,2021
terezina___pi,"03:1,51_a_2,00",0,0,1.107,2.609,7.798,5.769,4.216,506,M,2021
terezina___pi,"04:2,01_a_3,00",0,0,440,1.423,4.789,3.668,3.269,718,M,2021
terezina___pi,"05:3,01_a_4,00",0,0,137,905,3.860,3.495,2.893,363,M,2021
terezina___pi,"06:4,01_a_5,00",0,0,39,261,1.144,1.079,1.451,245,M,2021
terezina___pi,"07:5,01_a_7,00",0,0,31,206,1.309,915,1.343,381,M,2021
terezina___pi,"08:7,01_a_10,00",0,0,7,120,1.265,1.298,1.738,413,M,2021
terezina___pi,"09:10,01_a_15,00",0,0,0,43,1.127,1.125,1.308,394,M,2021
terezina___pi,"10:15,01_a_20,00",0,0,0,7,257,524,727,212,M,2021
terezina___pi,"11:mais_de_20,00",0,0,0,5,197,423,511,183,M,2021
fortaleza___ce,"00:ate_0,50",6,193,1.941,512,889,572,284,23,M,2021
fortaleza___ce,"01:0,51_a_1,00",1,208,10.711,6.969,10.284,6.847,4.369,442,M,2021
fortaleza___ce,"02:1,01_a_1,50",0,42,24.571,28.833,48.885,35.600,25.317,1.862,M,2021
fortaleza___ce,"03:1,51_a_2,00",0,3,4.228,8.378,20.824,17.062,12.474,1.080,M,2021
fortaleza___ce,"04:2,01_a_3,00",0,0,2.186,6.080,17.940,14.135,9.959,1.168,M,2021
fortaleza___ce,"05:3,01_a_4,00",0,0,828,4.383,13.653,5.328,3.490,524,M,2021
fortaleza___ce,"06:4,01_a_5,00",0,1,334,1.816,7.349,5.679,2.994,606,M,2021
fortaleza___ce,"07:5,01_a_7,00",0,1,117,928,4.360,6.935,7.206,1.006,M,2021
fortaleza___ce,"08:7,01_a_10,00",0,0,30,387,3.091,2.943,3.076,762,M,2021
fortaleza___ce,"09:10,01_a_15,00",0,0,20,163,2.699,2.804,2.455,643,M,2021
fortaleza___ce,"10:15,01_a_20,00",0,0,2,25,897,1.895,2.008,384,M,2021
fortaleza___ce,"11:mais_de_20,00",0,0,7,26,460,1.291,2.545,541,M,2021
natal___rn,"00:ate_0,50",0,157,982,174,332,205,148,27,M,2021
natal___rn,"01:0,51_a_1,00",0,92,3.576,2.736,3.906,2.417,1.549,90,M,2021
natal___rn,"02:1,01_a_1,50",0,17,7.603,9.494,16.573,11.226,7.711,449,M,2021
natal___rn,"03:1,51_a_2,00",0,0,1.504,2.839,7.798,5.625,4.391,447,M,2021
natal___rn,"04:2,01_a_3,00",0,0,1.323,2.639,8.159,5.692,4.448,506,M,2021
natal___rn,"05:3,01_a_4,00",0,0,148,1.074,3.855,2.814,2.182,254,M,2021
natal___rn,"06:4,01_a_5,00",0,0,54,383,2.921,2.742,1.928,277,M,2021
natal___rn,"07:5,01_a_7,00",0,0,32,236,2.123,4.033,2.837,427,M,2021
natal___rn,"08:7,01_a_10,00",0,0,14,128,1.280,1.775,1.516,231,M,2021
natal___rn,"09:10,01_a_15,00",0,0,63,182,1.344,2.042,1.493,233,M,2021
natal___rn,"10:15,01_a_20,00",0,0,0,7,402,1.018,1.245,219,M,2021
natal___rn,"11:mais_de_20,00",0,0,0,1,187,545,918,190,M,2021
joao_pessoa___pb,"00:ate_0,50",1,42,460,155,384,231,124,24,M,2021
joao_pessoa___pb,"01:0,51_a_1,00",2,106,3.707,2.554,4.228,2.797,2.002,211,M,2021
joao_pessoa___pb,"02:1,01_a_1,50",1,29,8.465,9.883,18.303,14.087,10.081,911,M,2021
joao_pessoa___pb,"03:1,51_a_2,00",0,0,1.217,2.815,7.375,5.822,3.945,343,M,2021
joao_pessoa___pb,"04:2,01_a_3,00",0,0,632,2.399,8.650,6.773,4.676,551,M,2021
joao_pessoa___pb,"05:3,01_a_4,00",0,0,169,622,3.009,2.551,2.370,377,M,2021
joao_pessoa___pb,"06:4,01_a_5,00",0,0,83,425,1.694,1.345,1.429,323,M,2021
joao_pessoa___pb,"07:5,01_a_7,00",0,0,38,283,1.564,1.420,1.852,487,M,2021
joao_pessoa___pb,"08:7,01_a_10,00",0,0,31,149,1.240,1.165,1.272,387,M,2021
joao_pessoa___pb,"09:10,01_a_15,00",0,0,6,96,969,928,1.076,350,M,2021
joao_pessoa___pb,"10:15,01_a_20,00",0,0,5,34,365,789,1.044,290,M,2021
joao_pessoa___pb,"11:mais_de_20,00",0,0,0,19,180,410,676,209,M,2021
recife___pe,"00:ate_0,50",10,242,1.774,290,545,392,513,157,M,2021
recife___pe,"01:0,51_a_1,00",1,128,4.677,3.539,5.020,3.708,3.708,375,M,2021
recife___pe,"02:1,01_a_1,50",0,15,16.362,18.717,33.353,27.081,19.845,1.509,M,2021
recife___pe,"03:1,51_a_2,00",0,1,3.358,7.173,21.061,19.957,14.590,1.267,M,2021
recife___pe,"04:2,01_a_3,00",0,1,2.199,5.073,15.527,13.632,9.623,1.244,M,2021
recife___pe,"05:3,01_a_4,00",0,0,627,2.834,8.416,5.434,4.542,781,M,2021
recife___pe,"06:4,01_a_5,00",0,0,215,1.280,7.609,5.728,3.340,665,M,2021
recife___pe,"07:5,01_a_7,00",0,1,199,1.099,5.859,6.159,4.466,859,M,2021
recife___pe,"08:7,01_a_10,00",0,0,64,700,4.747,5.476,4.654,1.163,M,2021
recife___pe,"09:10,01_a_15,00",0,0,34,243,2.910,3.744,3.324,770,M,2021
recife___pe,"10:15,01_a_20,00",0,0,4,42,836,1.605,1.943,337,M,2021
recife___pe,"11:mais_de_20,00",0,0,4,24,638,1.460,2.490,520,M,2021
maceio___al,"00:ate_0,50",5,217,878,168,293,162,92,4,M,2021
maceio___al,"01:0,51_a_1,00",3,156,4.795,2.874,3.653,2.489,1.336,132,M,2021
maceio___al,"02:1,01_a_1,50",0,15,8.588,9.486,16.041,12.353,7.336,441,M,2021
maceio___al,"03:1,51_a_2,00",0,0,1.453,3.094,8.160,7.554,4.596,323,M,2021
maceio___al,"04:2,01_a_3,00",0,0,487,1.571,5.189,4.731,3.126,373,M,2021
maceio___al,"05:3,01_a_4,00",0,0,154,633,2.313,1.921,1.392,253,M,2021
maceio___al,"06:4,01_a_5,00",0,0,133,827,2.699,1.421,1.141,200,M,2021
maceio___al,"07:5,01_a_7,00",0,0,24,167,1.700,2.345,2.174,319,M,2021
maceio___al,"08:7,01_a_10,00",0,0,5,86,835,1.519,1.782,205,M,2021
maceio___al,"09:10,01_a_15,00",0,0,4,56,790,889,1.153,231,M,2021
maceio___al,"10:15,01_a_20,00",0,0,1,5,210,549,620,75,M,2021
maceio___al,"11:mais_de_20,00",0,0,0,3,153,427,758,199,M,2021
aracaju___se,"00:ate_0,50",4,206,1.029,186,340,208,162,12,M,2021
aracaju___se,"01:0,51_a_1,00",1,98,2.902,2.141,3.090,1.979,1.003,73,M,2021
aracaju___se,"02:1,01_a_1,50",0,14,6.099,7.399,13.528,9.764,6.019,286,M,2021
aracaju___se,"03:1,51_a_2,00",0,0,892,2.324,6.467,5.562,4.037,267,M,2021
aracaju___se,"04:2,01_a_3,00",0,0,323,1.230,3.975,3.362,2.719,267,M,2021
aracaju___se,"05:3,01_a_4,00",0,0,123,534,2.011,1.540,1.166,137,M,2021
aracaju___se,"06:4,01_a_5,00",0,0,16,408,2.211,1.596,1.284,139,M,2021
aracaju___se,"07:5,01_a_7,00",0,0,16,103,1.625,2.951,2.119,219,M,2021
aracaju___se,"08:7,01_a_10,00",0,0,2,56,711,1.325,1.362,198,M,2021
aracaju___se,"09:10,01_a_15,00",0,0,2,25,517,822,922,150,M,2021
aracaju___se,"10:15,01_a_20,00",0,0,0,3,238,534,468,67,M,2021
aracaju___se,"11:mais_de_20,00",0,0,1,1,143,465,753,152,M,2021
salvador___ba,"00:ate_0,50",9,454,2.789,357,566,353,217,11,M,2021
salvador___ba,"01:0,51_a_1,00",3,212,9.063,5.995,8.498,6.216,3.733,256,M,2021
salvador___ba,"02:1,01_a_1,50",0,28,18.463,21.343,37.085,29.961,19.229,912,M,2021
salvador___ba,"03:1,51_a_2,00",0,5,3.179,6.726,19.421,19.754,14.649,890,M,2021
salvador___ba,"04:2,01_a_3,00",0,0,2.108,4.884,16.389,16.433,12.006,1.028,M,2021
salvador___ba,"05:3,01_a_4,00",0,1,512,2.354,8.490,7.389,5.442,727,M,2021
salvador___ba,"06:4,01_a_5,00",0,0,370,2.061,10.287,8.438,4.245,499,M,2021
salvador___ba,"07:5,01_a_7,00",0,0,94,806,6.491,9.401,6.341,798,M,2021
salvador___ba,"08:7,01_a_10,00",0,0,46,376,3.326,4.966,5.106,888,M,2021
salvador___ba,"09:10,01_a_15,00",0,0,16,199,2.705,3.752,3.526,607,M,2021
salvador___ba,"10:15,01_a_20,00",0,0,7,33,890,1.821,2.207,416,M,2021
salvador___ba,"11:mais_de_20,00",0,0,3,22,527,1.287,2.672,660,M,2021
belo_horizonte___mg,"00:ate_0,50",35,2.209,2.607,535,874,640,461,64,M,2021
belo_horizonte___mg,"01:0,51_a_1,00",4,1.243,10.268,4.935,6.790,4.522,3.248,329,M,2021
belo_horizonte___mg,"02:1,01_a_1,50",0,301,34.997,25.036,35.488,27.041,23.608,2.242,M,2021
belo_horizonte___mg,"03:1,51_a_2,00",0,14,10.912,15.243,30.819,25.657,20.352,1.604,M,2021
belo_horizonte___mg,"04:2,01_a_3,00",0,20,5.637,13.857,37.601,33.330,22.492,1.663,M,2021
belo_horizonte___mg,"05:3,01_a_4,00",0,13,1.802,6.049,15.913,13.019,9.093,720,M,2021
belo_horizonte___mg,"06:4,01_a_5,00",0,3,1.054,6.151,18.233,10.499,6.346,572,M,2021
belo_horizonte___mg,"07:5,01_a_7,00",0,2,536,3.283,23.408,16.645,7.741,848,M,2021
belo_horizonte___mg,"08:7,01_a_10,00",0,0,177,1.859,11.126,13.949,7.045,807,M,2021
belo_horizonte___mg,"09:10,01_a_15,00",0,0,35,557,6.454,8.312,6.279,722,M,2021
belo_horizonte___mg,"10:15,01_a_20,00",0,1,6,61,2.177,4.180,3.543,428,M,2021
belo_horizonte___mg,"11:mais_de_20,00",0,1,28,89,1.330,3.681,5.590,778,M,2021
vitoria___es,"00:ate_0,50",43,728,239,105,127,85,62,10,M,2021
vitoria___es,"01:0,51_a_1,00",4,202,1.087,619,802,523,369,45,M,2021
vitoria___es,"02:1,01_a_1,50",0,17,4.729,3.627,4.804,3.264,2.690,265,M,2021
vitoria___es,"03:1,51_a_2,00",0,3,1.463,2.069,4.401,3.816,3.127,282,M,2021
vitoria___es,"04:2,01_a_3,00",0,0,840,2.139,5.990,4.938,3.368,302,M,2021
vitoria___es,"05:3,01_a_4,00",0,1,220,1.496,4.908,3.155,1.976,146,M,2021
vitoria___es,"06:4,01_a_5,00",0,0,83,843,4.501,2.321,1.351,164,M,2021
vitoria___es,"07:5,01_a_7,00",0,0,40,354,3.360,3.360,2.081,267,M,2021
vitoria___es,"08:7,01_a_10,00",0,0,15,203,1.968,2.702,2.223,297,M,2021
vitoria___es,"09:10,01_a_15,00",0,0,0,49,1.310,1.858,1.599,175,M,2021
vitoria___es,"10:15,01_a_20,00",0,0,1,18,655,1.181,969,124,M,2021
vitoria___es,"11:mais_de_20,00",0,0,0,3,349,848,867,160,M,2021
rio_de_janeiro___rj,"00:ate_0,50",25,667,2.432,979,1.773,1.224,746,95,M,2021
rio_de_janeiro___rj,"01:0,51_a_1,00",24,1.349,14.472,6.988,9.982,7.194,5.676,718,M,2021
rio_de_janeiro___rj,"02:1,01_a_1,50",1,148,50.158,48.565,69.779,49.903,41.541,4.453,M,2021
rio_de_janeiro___rj,"03:1,51_a_2,00",0,13,18.642,28.819,59.525,50.379,42.650,4.402,M,2021
rio_de_janeiro___rj,"04:2,01_a_3,00",0,13,13.454,22.673,62.974,59.917,50.775,6.115,M,2021
rio_de_janeiro___rj,"05:3,01_a_4,00",0,10,2.509,12.774,34.456,28.239,22.931,3.726,M,2021
rio_de_janeiro___rj,"06:4,01_a_5,00",0,7,947,5.278,20.189,17.433,13.796,2.333,M,2021
rio_de_janeiro___rj,"07:5,01_a_7,00",0,12,748,5.079,27.805,30.139,18.746,2.344,M,2021
rio_de_janeiro___rj,"08:7,01_a_10,00",0,3,360,2.782,18.134,23.045,17.100,2.485,M,2021
rio_de_janeiro___rj,"09:10,01_a_15,00",0,4,178,2.279,13.463,16.618,14.232,2.157,M,2021
rio_de_janeiro___rj,"10:15,01_a_20,00",0,1,36,366,6.218,7.987,7.193,1.346,M,2021
rio_de_janeiro___rj,"11:mais_de_20,00",0,3,54,196,5.454,12.108,11.940,2.093,M,2021
sao_paulo___sp,"00:ate_0,50",36,1.124,4.156,1.738,2.859,2.098,2.327,344,M,2021
sao_paulo___sp,"01:0,51_a_1,00",28,4.236,35.030,12.309,16.324,10.707,8.095,952,M,2021
sao_paulo___sp,"02:1,01_a_1,50",0,1.704,123.241,80.042,106.655,70.215,52.940,4.701,M,2021
sao_paulo___sp,"03:1,51_a_2,00",0,318,83.178,82.029,139.774,105.676,79.224,6.364,M,2021
sao_paulo___sp,"04:2,01_a_3,00",0,56,42.042,70.348,159.114,132.252,99.153,8.295,M,2021
sao_paulo___sp,"05:3,01_a_4,00",0,16,14.806,38.402,104.400,77.371,52.433,4.520,M,2021
sao_paulo___sp,"06:4,01_a_5,00",0,14,6.358,18.099,51.142,54.305,31.916,2.804,M,2021
sao_paulo___sp,"07:5,01_a_7,00",0,6,5.296,21.368,55.858,58.081,43.443,3.712,M,2021
sao_paulo___sp,"08:7,01_a_10,00",0,4,2.239,15.394,50.263,37.477,32.081,3.781,M,2021
sao_paulo___sp,"09:10,01_a_15,00",0,2,689,8.135,44.177,34.187,24.385,3.170,M,2021
sao_paulo___sp,"10:15,01_a_20,00",0,0,139,1.926,17.164,18.033,13.746,1.906,M,2021
sao_paulo___sp,"11:mais_de_20,00",0,1,170,1.444,17.851,26.904,20.503,3.210,M,2021
curitiba___pr,"00:ate_0,50",3,139,771,402,616,411,292,42,M,2021
curitiba___pr,"01:0,51_a_1,00",34,1.595,7.196,2.776,3.523,2.270,1.819,246,M,2021
curitiba___pr,"02:1,01_a_1,50",0,458,24.524,14.064,16.883,10.855,9.060,779,M,2021
curitiba___pr,"03:1,51_a_2,00",0,64,14.342,14.521,21.866,15.959,12.836,1.107,M,2021
curitiba___pr,"04:2,01_a_3,00",0,10,7.730,13.615,30.838,25.892,17.953,1.267,M,2021
curitiba___pr,"05:3,01_a_4,00",0,2,1.847,5.265,14.574,13.358,9.594,693,M,2021
curitiba___pr,"06:4,01_a_5,00",0,2,604,3.230,15.337,8.736,5.241,464,M,2021
curitiba___pr,"07:5,01_a_7,00",0,0,386,2.273,10.525,12.945,8.913,637,M,2021
curitiba___pr,"08:7,01_a_10,00",0,1,153,1.378,7.758,7.223,6.388,554,M,2021
curitiba___pr,"09:10,01_a_15,00",0,0,50,487,4.993,5.504,4.853,505,M,2021
curitiba___pr,"10:15,01_a_20,00",0,0,18,83,1.611,2.997,3.091,387,M,2021
curitiba___pr,"11:mais_de_20,00",0,0,23,59,1.221,2.695,3.676,516,M,2021
florianopolis___sc,"00:ate_0,50",4,55,181,90,163,114,80,6,M,2021
florianopolis___sc,"01:0,51_a_1,00",13,445,1.447,697,976,645,928,51,M,2021
florianopolis___sc,"02:1,01_a_1,50",0,65,5.077,3.460,4.433,2.717,2.137,226,M,2021
florianopolis___sc,"03:1,51_a_2,00",0,18,4.116,4.275,6.315,3.972,2.851,196,M,2021
florianopolis___sc,"04:2,01_a_3,00",0,6,2.020,3.743,7.694,5.619,3.705,294,M,2021
florianopolis___sc,"05:3,01_a_4,00",0,1,489,1.533,3.951,3.040,1.887,168,M,2021
florianopolis___sc,"06:4,01_a_5,00",0,1,284,1.856,4.925,2.379,1.807,188,M,2021
florianopolis___sc,"07:5,01_a_7,00",0,0,132,1.026,7.753,4.205,2.700,262,M,2021
florianopolis___sc,"08:7,01_a_10,00",0,0,40,484,4.287,5.293,2.959,257,M,2021
florianopolis___sc,"09:10,01_a_15,00",0,0,14,168,2.381,3.248,2.806,347,M,2021
florianopolis___sc,"10:15,01_a_20,00",0,0,1,36,1.103,1.645,1.611,188,M,2021
florianopolis___sc,"11:mais_de_20,00",0,0,0,32,629,1.449,1.710,328,M,2021
porto_alegre___rs,"00:ate_0,50",9,371,615,217,380,282,197,37,M,2021
porto_alegre___rs,"01:0,51_a_1,00",43,1.640,3.907,1.366,1.892,1.350,1.023,141,M,2021
porto_alegre___rs,"02:1,01_a_1,50",0,165,13.440,9.515,13.446,9.386,7.265,799,M,2021
porto_alegre___rs,"03:1,51_a_2,00",0,22,7.810,9.158,16.553,13.872,11.749,1.204,M,2021
porto_alegre___rs,"04:2,01_a_3,00",0,42,3.587,7.424,17.277,14.775,12.238,1.353,M,2021
porto_alegre___rs,"05:3,01_a_4,00",0,11,1.129,3.173,8.051,6.875,5.776,719,M,2021
porto_alegre___rs,"06:4,01_a_5,00",0,6,984,3.642,5.496,3.857,3.329,455,M,2021
porto_alegre___rs,"07:5,01_a_7,00",0,4,470,3.069,11.832,5.765,4.296,609,M,2021
porto_alegre___rs,"08:7,01_a_10,00",0,0,139,983,7.280,7.400,4.633,663,M,2021
porto_alegre___rs,"09:10,01_a_15,00",0,0,44,376,4.503,6.417,5.441,583,M,2021
porto_alegre___rs,"10:15,01_a_20,00",0,0,10,91,1.352,2.621,3.408,386,M,2021
porto_alegre___rs,"11:mais_de_20,00",0,0,32,46,1.146,2.759,3.590,764,M,2021
campo_grande___ms,"00:ate_0,50",13,336,358,131,216,118,79,8,M,2021
campo_grande___ms,"01:0,51_a_1,00",4,805,2.272,1.134,1.530,937,639,61,M,2021
campo_grande___ms,"02:1,01_a_1,50",0,264,9.213,6.650,8.899,6.239,4.662,444,M,2021
campo_grande___ms,"03:1,51_a_2,00",0,15,3.656,4.649,8.657,6.547,4.685,436,M,2021
campo_grande___ms,"04:2,01_a_3,00",0,3,1.704,3.508,8.613,6.531,4.531,401,M,2021
campo_grande___ms,"05:3,01_a_4,00",0,0,336,1.541,4.418,3.311,2.090,205,M,2021
campo_grande___ms,"06:4,01_a_5,00",0,0,102,823,3.412,2.538,1.445,185,M,2021
campo_grande___ms,"07:5,01_a_7,00",0,0,58,524,2.999,3.209,2.496,249,M,2021
campo_grande___ms,"08:7,01_a_10,00",0,0,22,220,1.791,2.382,1.490,157,M,2021
campo_grande___ms,"09:10,01_a_15,00",0,0,15,161,1.365,1.820,1.431,142,M,2021
campo_grande___ms,"10:15,01_a_20,00",0,0,0,41,401,750,836,111,M,2021
campo_grande___ms,"11:mais_de_20,00",0,0,0,12,400,868,1.024,147,M,2021
cuiaba___mt,"00:ate_0,50",23,414,301,77,127,74,30,3,M,2021
cuiaba___mt,"01:0,51_a_1,00",15,382,1.906,797,1.091,689,515,64,M,2021
cuiaba___mt,"02:1,01_a_1,50",0,147,7.361,4.835,6.735,4.708,3.349,376,M,2021
cuiaba___mt,"03:1,51_a_2,00",0,5,3.067,4.012,7.988,5.802,3.501,276,M,2021
cuiaba___mt,"04:2,01_a_3,00",0,6,1.480,3.172,7.150,5.161,3.420,262,M,2021
cuiaba___mt,"05:3,01_a_4,00",0,2,356,1.243,3.754,2.803,1.748,145,M,2021
cuiaba___mt,"06:4,01_a_5,00",0,0,136,628,2.177,1.830,1.276,181,M,2021
cuiaba___mt,"07:5,01_a_7,00",0,0,62,1.524,4.625,2.840,2.103,244,M,2021
cuiaba___mt,"08:7,01_a_10,00",0,0,14,312,3.181,3.761,1.766,174,M,2021
cuiaba___mt,"09:10,01_a_15,00",0,0,4,163,1.895,2.493,1.465,195,M,2021
cuiaba___mt,"10:15,01_a_20,00",0,0,1,12,466,1.071,1.208,134,M,2021
cuiaba___mt,"11:mais_de_20,00",0,0,0,21,743,1.158,1.094,228,M,2021
goiania___go,"00:ate_0,50",432,2.439,1.017,284,442,302,168,11,M,2021
goiania___go,"01:0,51_a_1,00",21,884,6.106,2.777,3.660,2.234,1.375,115,M,2021
goiania___go,"02:1,01_a_1,50",0,507,22.250,15.498,21.059,13.820,9.768,893,M,2021
goiania___go,"03:1,51_a_2,00",0,34,7.003,9.027,16.198,11.799,8.329,727,M,2021
goiania___go,"04:2,01_a_3,00",0,6,3.199,6.825,15.516,12.384,8.539,819,M,2021
goiania___go,"05:3,01_a_4,00",0,0,757,2.663,7.093,5.475,3.898,401,M,2021
goiania___go,"06:4,01_a_5,00",0,0,308,1.690,4.910,4.037,2.995,459,M,2021
goiania___go,"07:5,01_a_7,00",0,1,264,1.834,8.199,5.222,4.099,672,M,2021
goiania___go,"08:7,01_a_10,00",0,0,48,421,4.469,7.042,4.394,645,M,2021
