;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;2;16;59;134;48;9;64;70;45;39;60;0;253;162;1.818;2.046;302;49;3.092;1.100;2.635;312;961;173;47;13.496;3;10;17;122;16;0;13;42;17;23;92;0;454;65;291;2.519;194;87;3.513;438;3.121;1.092;2.093;364;3;14.589;5;26;76;256;64;9;77;112;62;62;152;0;707;227;2.109;4.565;496;136;6.605;1.538;5.756;1.404;3.054;537;50;28.085
;02:1,01 a 1,50;14;89;174;614;50;14;155;194;86;141;288;0;846;612;4.257;7.930;1.344;163;8.946;2.041;5.287;1.705;881;2.602;207;38.640;3;15;21;529;6;1;30;83;44;98;182;0;948;198;474;7.007;507;328;4.541;415;5.199;5.594;1.704;3.496;17;31.440;17;104;195;1.143;56;15;185;277;130;239;470;0;1.794;810;4.731;14.937;1.851;491;13.487;2.456;10.486;7.299;2.585;6.098;224;70.080
;03:1,51 a 2,00;13;75;84;79;10;1;36;62;48;58;145;0;273;699;1.549;2.575;573;68;5.442;1.561;1.572;875;391;2.405;81;18.675;3;0;8;29;2;0;2;16;14;21;24;0;187;63;161;1.868;203;122;884;126;815;2.825;786;2.605;5;10.769;16;75;92;108;12;1;38;78;62;79;169;0;460;762;1.710;4.443;776;190;6.326;1.687;2.387;3.700;1.177;5.010;86;29.444
;04:2,01 a 3,00;71;5;60;49;7;1;26;40;33;19;93;0;97;613;1.145;1.229;469;129;1.467;552;833;857;450;2.335;35;10.615;4;1;13;7;2;0;3;10;17;5;17;0;52;83;143;915;140;175;534;108;586;2.778;721;2.611;3;8.928;75;6;73;56;9;1;29;50;50;24;110;0;149;696;1.288;2.144;609;304;2.001;660;1.419;3.635;1.171;4.946;38;19.543
;05:3,01 a 4,00;44;1;19;26;4;0;3;12;8;4;20;0;17;331;348;357;201;143;332;210;275;548;331;1.614;2;4.850;3;1;5;2;1;0;0;8;4;1;7;0;26;52;39;309;71;157;177;61;249;1.264;452;2.078;0;4.967;47;2;24;28;5;0;3;20;12;5;27;0;43;383;387;666;272;300;509;271;524;1.812;783;3.692;2;9.817
;06:4,01 a 5,00;34;0;3;18;1;0;0;4;8;8;6;0;12;118;154;169;74;146;158;82;126;288;231;3.736;2;5.378;2;0;0;2;0;0;0;1;1;3;3;0;8;23;24;177;32;209;82;33;132;711;293;4.800;0;6.536;36;0;3;20;1;0;0;5;9;11;9;0;20;141;178;346;106;355;240;115;258;999;524;8.536;2;11.914
;07:5,01 a 7,00;21;1;4;15;3;0;0;0;2;8;7;0;7;136;111;131;54;214;128;100;128;502;275;5.574;1;7.422;5;0;0;0;0;0;0;0;1;1;0;0;5;34;18;136;23;234;74;32;119;525;255;3.690;0;5.152;26;1;4;15;3;0;0;0;3;9;7;0;12;170;129;267;77;448;202;132;247;1.027;530;9.264;1;12.574
;08:7,01 a 10,00;59;0;13;3;0;0;0;2;2;26;2;0;3;100;67;90;37;243;136;51;50;249;195;2.315;2;3.645;11;0;7;0;0;0;0;2;0;8;0;0;0;37;16;30;7;208;65;19;44;264;192;1.728;1;2.639;70;0;20;3;0;0;0;4;2;34;2;0;3;137;83;120;44;451;201;70;94;513;387;4.043;3;6.284
;09:10,01 a 15,00;73;0;0;2;0;0;0;2;1;56;1;0;1;113;34;29;13;199;56;34;14;298;185;1.466;0;2.577;17;0;0;1;0;0;0;1;0;8;2;0;1;51;5;8;4;157;20;5;16;263;155;780;0;1.494;90;0;0;3;0;0;0;3;1;64;3;0;2;164;39;37;17;356;76;39;30;561;340;2.246;0;4.071
;10:15,01 a 20,00;58;0;0;0;0;0;0;0;0;45;0;0;0;56;4;6;5;119;43;11;8;135;153;736;0;1.379;19;0;0;0;0;0;0;0;0;3;0;0;0;13;0;4;1;58;17;1;3;102;88;328;0;637;77;0;0;0;0;0;0;0;0;48;0;0;0;69;4;10;6;177;60;12;11;237;241;1.064;0;2.016
;11:Mais de 20,00;117;0;0;0;0;0;0;0;0;48;1;0;0;49;1;3;2;54;63;16;5;102;50;1.217;0;1.728;21;0;0;0;0;0;0;0;0;3;0;0;0;17;0;0;0;16;37;1;3;63;25;644;0;830;138;0;0;0;0;0;0;0;0;51;1;0;0;66;1;3;2;70;100;17;8;165;75;1.861;0;2.558
;{ñ class};10;12;19;21;5;5;38;11;4;11;19;0;63;194;750;579;170;103;1.444;486;681;63;318;51;312;5.369;1;0;3;20;0;1;2;7;2;8;42;0;110;42;59;504;68;63;556;85;594;312;421;50;64;3.014;11;12;22;41;5;6;40;18;6;19;61;0;173;236;809;1.083;238;166;2.000;571;1.275;375;739;101;376;8.383
292740:Salvador - BA;Total;841;727;2.319;1.185;395;241;1.126;1.077;673;1.421;744;16;6.789;12.281;40.736;50.490;13.758;4.488;66.705;33.522;30.383;22.379;17.658;87.757;742;398.453;389;126;559;252;69;42;260;602;361;698;1.572;15;4.288;3.571;4.763;42.267;6.681;5.823;42.542;7.080;32.487;53.392;28.029;94.152;138;330.158;1.230;853;2.878;1.437;464;283;1.386;1.679;1.034;2.119;2.316;31;11.077;15.852;45.499;92.757;20.439;10.311;109.247;40.602;62.870;75.771;45.687;181.909;880;728.611
;00:Até 0,50;6;11;6;7;1;6;18;19;8;12;5;0;99;69;417;635;368;16;458;371;558;375;268;106;2;3.841;0;2;9;0;1;0;6;16;2;2;7;0;74;78;214;723;305;24;608;200;891;565;424;124;0;4.275;6;13;15;7;2;6;24;35;10;14;12;0;173;147;631;1.358;673;40;1.066;571;1.449;940;692;230;2;8.116
;01:0,51 a 1,00;2;61;107;104;43;28;167;154;126;67;207;2;883;201;3.417;8.604;1.540;150;7.084;3.104;6.473;914;2.655;3.724;165;39.982;4;13;40;45;19;5;33;121;76;60;446;5;885;152;522;8.646;1.035;313;11.691;994;8.715;3.023;6.236;10.605;21;53.705;6;74;147;149;62;33;200;275;202;127;653;7;1.768;353;3.939;17.250;2.575;463;18.775;4.098;15.188;3.937;8.891;14.329;186;93.687
;02:1,01 a 1,50;18;262;621;286;148;71;517;320;243;464;356;13;3.003;3.805;10.899;25.719;5.531;304;27.665;10.199;12.506;5.406;3.385;3.856;375;115.972;5;53;208;84;32;18;123;141;144;276;838;10;2.057;850;1.531;21.227;2.866;795;17.349;2.545;12.707;14.817;6.139;5.253;38;90.106;23;315;829;370;180;89;640;461;387;740;1.194;23;5.060;4.655;12.430;46.946;8.397;1.099;45.014;12.744;25.213;20.223;9.524;9.109;413;206.078
;03:1,51 a 2,00;36;188;406;207;60;44;177;121;110;240;79;0;1.173;1.573;8.787;6.874;2.123;200;15.766;7.349;4.222;5.012;1.541;6.507;67;62.862;10;17;113;36;9;4;40;53;55;42;95;0;524;197;669;4.507;705;389;4.078;860;3.606;11.189;2.353;8.138;14;37.703;46;205;519;243;69;48;217;174;165;282;174;0;1.697;1.770;9.456;11.381;2.828;589;19.844;8.209;7.828;16.201;3.894;14.645;81;100.565
;04:2,01 a 3,00;93;92;399;241;37;33;111;105;99;223;32;0;753;1.863;8.217;3.751;1.838;225;7.089;5.963;2.870;3.510;2.103;6.833;34;46.514;30;17;75;37;6;2;35;62;45;52;41;0;317;598;715;2.767;677;442;3.251;832;2.865;10.276;3.021;11.098;17;37.278;123;109;474;278;43;35;146;167;144;275;73;0;1.070;2.461;8.932;6.518;2.515;667;10.340;6.795;5.735;13.786;5.124;17.931;51;83.792
;05:3,01 a 4,00;34;25;220;109;8;26;62;90;26;66;13;0;283;975;2.492;1.404;681;444;2.421;1.670;1.113;1.758;1.537;9.422;13;24.892;6;8;25;14;0;2;7;46;12;46;12;0;154;250;255;1.049;309;579;1.339;414;1.112;4.593;1.934;11.049;11;23.226;40;33;245;123;8;28;69;136;38;112;25;0;437;1.225;2.747;2.453;990;1.023;3.760;2.084;2.225;6.351;3.471;20.471;24;48.118
;06:4,01 a 5,00;18;6;195;58;8;7;19;67;16;49;3;0;165;649;891;758;417;422;1.042;820;585;1.063;1.203;15.820;7;24.288;8;4;25;9;1;3;6;31;3;38;7;0;68;260;188;983;164;590;806;245;546;2.222;1.464;10.311;8;17.990;26;10;220;67;9;10;25;98;19;87;10;0;233;909;1.079;1.741;581;1.012;1.848;1.065;1.131;3.285;2.667;26.131;15;42.278
;07:5,01 a 7,00;41;6;133;50;1;8;17;61;24;75;3;0;118;807;675;606;321;711;1.186;826;649;2.493;1.335;17.631;20;27.797;46;4;19;12;1;0;6;46;8;50;5;0;52;279;140;510;156;973;803;281;717;2.700;1.870;12.458;16;21.152;87;10;152;62;2;8;23;107;32;125;8;0;170;1.086;815;1.116;477;1.684;1.989;1.107;1.366;5.193;3.205;30.089;36;48.949
;08:7,01 a 10,00;87;0;68;48;0;3;7;41;7;54;0;0;82;735;448;290;238;694;784;439;285;588;1.152;9.171;5;15.226;46;3;20;7;0;2;1;35;7;42;0;0;17;309;148;202;100;709;470;187;239;1.498;1.597;12.258;6;17.903;133;3;88;55;0;5;8;76;14;96;0;0;99;1.044;596;492;338;1.403;1.254;626;524;2.086;2.749;21.429;11;33.129
;09:10,01 a 15,00;92;2;24;22;0;6;1;33;5;67;0;0;28;587;205;131;135;597;567;251;161;492;1.043;6.788;5;11.242;54;0;12;3;0;3;0;23;5;33;1;0;5;291;48;78;34;486;265;69;157;764;1.330;7.061;1;10.723;146;2;36;25;0;9;1;56;10;100;1;0;33;878;253;209;169;1.083;832;320;318;1.256;2.373;13.849;6;21.965
;10:15,01 a 20,00;157;1;12;13;0;1;0;11;2;35;0;0;10;193;65;44;57;245;200;90;54;195;656;3.380;6;5.427;96;0;2;0;0;0;1;0;0;17;0;0;1;66;7;17;12;182;72;20;42;269;720;2.426;0;3.950;253;1;14;13;0;1;1;11;2;52;0;0;11;259;72;61;69;427;272;110;96;464;1.376;5.806;6;9.377
;11:Mais de 20,00;232;0;11;8;0;0;3;6;1;38;0;0;10;181;44;32;29;294;81;72;74;158;275;4.392;5;5.946;78;0;0;0;0;1;0;5;0;12;0;0;1;61;1;18;4;88;22;16;22;210;270;3.231;0;4.040;310;0;11;8;0;1;3;11;1;50;0;0;11;242;45;50;33;382;103;88;96;368;545;7.623;5;9.986
;{ñ class};25;73;117;32;89;8;27;49;6;31;46;1;182;643;4.179;1.642;480;186;2.362;2.368;833;415;505;127;38;14.464;6;5;11;5;0;2;2;23;4;28;120;0;133;180;325;1.540;314;253;1.788;417;868;1.266;671;140;6;8.107;31;78;128;37;89;10;29;72;10;59;166;1;315;823;4.504;3.182;794;439;4.150;2.785;1.701;1.681;1.176;267;44;22.571
310620:Belo Horizonte - MG;Total;821;1.039;6.451;3.346;887;1.568;1.452;2.302;2.258;2.568;1.226;160;7.032;18.988;100.791;69.210;14.188;10.957;145.539;37.666;46.248;14.286;14.609;133.410;2.053;639.055;522;283;1.323;797;305;175;236;1.397;1.883;1.754;2.860;195;8.365;3.115;11.596;64.540;8.956;13.762;107.950;9.032;62.447;51.875;26.941;183.716;865;564.890;1.343;1.322;7.774;4.143;1.192;1.743;1.688;3.699;4.141;4.322;4.086;355;15.397;22.103;112.387;133.750;23.144;24.719;253.489;46.698;108.695;66.161;41.550;317.126;2.918;1.203.945
;00:Até 0,50;7;4;38;28;3;1;8;19;17;16;9;0;128;207;878;884;148;38;1.479;266;1.318;106;355;394;2;6.353;7;4;28;6;2;4;4;14;9;24;10;1;196;175;331;983;151;81;1.786;177;2.038;219;480;917;4;7.651;14;8;66;34;5;5;12;33;26;40;19;1;324;382;1.209;1.867;299;119;3.265;443;3.356;325;835;1.311;6;14.004
;01:0,51 a 1,00;10;68;158;133;36;52;144;137;224;163;132;29;869;125;6.302;7.106;937;122;9.543;2.426;6.656;433;1.507;1.320;112;38.744;13;18;77;46;21;26;32;127;251;164;336;42;1.479;18;879;9.886;867;268;14.926;1.097;12.493;2.289;3.683;3.552;42;52.632;23;86;235;179;57;78;176;264;475;327;468;71;2.348;143;7.181;16.992;1.804;390;24.469;3.523;19.149;2.722;5.190;4.872;154;91.376
;02:1,01 a 1,50;59;359;1.096;711;239;161;564;582;659;1.094;462;68;3.388;883;27.054;32.244;4.716;520;30.611;7.083;16.577;2.386;2.739;5.722;519;140.496;9;81;287;209;135;31;93;386;567;874;1.223;105;4.681;261;3.393;34.278;3.503;1.342;40.595;2.046;27.359;11.765;6.057;19.061;186;158.527;68;440;1.383;920;374;192;657;968;1.226;1.968;1.685;173;8.069;1.144;30.447;66.522;8.219;1.862;71.206;9.129;43.936;14.151;8.796;24.783;705;299.023
;03:1,51 a 2,00;19;259;744;663;195;510;469;446;503;497;266;21;1.194;1.688;26.208;13.083;2.731;533;27.864;6.280;9.756;2.655;1.911;4.168;283;102.946;7;44;120;153;54;19;47;272;463;234;579;8;887;307;2.015;7.631;1.433;1.240;16.773;1.181;7.806;10.930;3.517;12.660;99;68.479;26;303;864;816;249;529;516;718;966;731;845;29;2.081;1.995;28.223;20.714;4.164;1.773;44.637;7.461;17.562;13.585;5.428;16.828;382;171.425
;04:2,01 a 3,00;76;174;1.069;642;165;333;136;457;413;392;195;13;641;3.594;18.738;7.522;2.431;1.159;38.555;9.313;5.125;3.596;2.068;13.125;216;110.148;33;55;125;147;39;18;26;213;339;194;409;11;414;249;1.944;5.543;1.263;2.179;13.989;1.504;5.078;13.717;5.041;53.155;97;105.782;109;229;1.194;789;204;351;162;670;752;586;604;24;1.055;3.843;20.682;13.065;3.694;3.338;52.544;10.817;10.203;17.313;7.109;66.280;313;215.930
;05:3,01 a 4,00;56;39;940;301;85;123;25;193;171;121;59;4;191;3.182;6.338;2.653;961;1.075;9.333;2.559;1.742;1.511;1.401;11.675;200;44.938;52;24;90;69;32;17;12;101;82;74;112;1;170;268;977;1.890;588;1.689;5.606;718;1.932;4.794;2.264;23.967;93;45.622;108;63;1.030;370;117;140;37;294;253;195;171;5;361;3.450;7.315;4.543;1.549;2.764;14.939;3.277;3.674;6.305;3.665;35.642;293;90.560
;06:4,01 a 5,00;29;23;613;134;44;58;10;102;74;67;28;1;93;2.191;2.786;1.336;571;1.224;4.942;1.459;937;748;980;26.464;165;45.079;36;11;106;41;9;19;9;70;45;40;36;2;70;292;447;1.353;342;1.637;3.053;405;1.037;2.714;1.499;20.909;50;34.232;65;34;719;175;53;77;19;172;119;107;64;3;163;2.483;3.233;2.689;913;2.861;7.995;1.864;1.974;3.462;2.479;47.373;215;79.311
;07:5,01 a 7,00;71;32;564;150;46;135;5;101;70;63;19;1;97;1.833;2.121;1.083;523;1.682;5.853;1.711;987;801;1.177;27.787;163;47.075;82;17;141;46;6;13;3;52;42;38;37;2;99;364;427;833;303;1.870;3.273;548;1.049;2.158;1.685;17.872;59;31.019;153;49;705;196;52;148;8;153;112;101;56;3;196;2.197;2.548;1.916;826;3.552;9.126;2.259;2.036;2.959;2.862;45.659;222;78.094
;08:7,01 a 10,00;103;16;438;177;29;81;1;68;36;29;14;1;90;2.313;1.718;548;377;1.611;5.307;1.322;643;839;769;17.229;225;33.984;111;11;158;40;4;12;2;45;28;18;13;4;48;523;490;268;159;1.414;2.410;474;589;1.172;1.105;11.825;155;21.078;214;27;596;217;33;93;3;113;64;47;27;5;138;2.836;2.208;816;536;3.025;7.717;1.796;1.232;2.011;1.874;29.054;380;55.062
;09:10,01 a 15,00;148;9;271;197;17;37;3;49;33;23;5;2;48;1.718;827;257;225;1.349;3.176;727;362;564;696;10.844;74;21.661;104;5;109;20;2;10;3;21;20;10;11;1;23;304;190;108;73;1.022;1.228;228;239;642;626;8.211;42;13.252;252;14;380;217;19;47;6;70;53;33;16;3;71;2.022;1.017;365;298;2.371;4.404;955;601;1.206;1.322;19.055;116;34.913
;10:15,01 a 20,00;74;5;158;61;2;15;0;11;8;7;1;1;30;464;223;67;76;526;1.107;215;140;229;328;6.153;34;9.935;23;5;44;5;0;3;0;5;3;1;5;0;10;110;34;19;14;362;440;52;74;221;223;4.782;8;6.443;97;10;202;66;2;18;0;16;11;8;6;1;40;574;257;86;90;888;1.547;267;214;450;551;10.935;42;16.378
;11:Mais de 20,00;140;9;207;62;0;17;1;10;9;8;12;1;43;437;175;63;43;760;1.017;153;192;164;146;8.255;8;11.932;34;3;24;3;0;1;0;1;3;3;2;0;5;70;12;20;8;294;296;24;29;160;47;6.267;2;7.308;174;12;231;65;0;18;1;11;12;11;14;1;48;507;187;83;51;1.054;1.313;177;221;324;193;14.522;10;19.240
;{ñ class};29;42;155;87;26;45;86;127;41;88;24;18;220;353;7.423;2.364;449;358;6.752;4.152;1.813;254;532;274;52;25.764;11;5;14;12;1;2;5;90;31;80;87;18;283;174;457;1.728;252;364;3.575;578;2.724;1.094;714;538;28;12.865;40;47;169;99;27;47;91;217;72;168;111;36;503;527;7.880;4.092;701;722;10.327;4.730;4.537;1.348;1.246;812;80;38.629
320530:Vitória - ES;Total;4.093;118;251;423;48;13;57;620;236;12;62;0;948;2.781;5.388;9.256;1.686;3.127;17.328;11.341;9.853;6.528;4.454;28.770;571;107.964;714;34;38;79;2;1;13;436;113;13;190;2;1.511;446;742;9.815;1.169;3.840;12.199;2.607;12.490;16.974;6.191;31.618;208;101.445;4.807;152;289;502;50;14;70;1.056;349;25;252;2;2.459;3.227;6.130;19.071;2.855;6.967;29.527;13.948;22.343;23.502;10.645;60.388;779;209.409
;00:Até 0,50;1;0;0;14;0;0;0;7;0;0;0;0;15;29;53;110;25;23;155;94;412;44;62;39;0;1.083;3;1;0;8;0;0;0;12;0;0;0;0;37;28;45;131;27;40;184;48;505;103;98;85;1;1.356;4;1;0;22;0;0;0;19;0;0;0;0;52;57;98;241;52;63;339;142;917;147;160;124;1;2.439
;01:0,51 a 1,00;44;9;9;13;1;3;4;63;20;4;18;0;88;28;451;900;89;24;918;360;1.154;127;225;187;10;4.749;34;9;5;1;0;0;4;29;34;5;56;0;215;0;97;1.305;128;48;1.276;175;1.997;655;642;538;3;7.256;78;18;14;14;1;3;8;92;54;9;74;0;303;28;548;2.205;217;72;2.194;535;3.151;782;867;725;13;12.005
;02:1,01 a 1,50;25;24;32;56;9;5;26;127;61;3;26;0;359;291;1.773;4.178;466;167;4.490;885;2.618;611;494;1.086;79;17.891;12;11;13;10;0;0;6;142;34;3;94;0;843;9;229;4.761;367;301;5.102;472;4.750;2.854;1.077;3.330;16;24.436;37;35;45;66;9;5;32;269;95;6;120;0;1.202;300;2.002;8.939;833;468;9.592;1.357;7.368;3.465;1.571;4.416;95;42.327
;03:1,51 a 2,00;100;24;27;86;5;0;11;122;38;1;11;0;230;840;1.379;1.828;227;323;4.351;1.028;1.697;997;242;1.204;58;14.829;51;2;4;8;0;0;1;64;22;3;20;0;193;58;118;1.592;191;612;1.900;317;1.974;2.870;559;2.246;12;12.817;151;26;31;94;5;0;12;186;60;4;31;0;423;898;1.497;3.420;418;935;6.251;1.345;3.671;3.867;801;3.450;70;27.646
;04:2,01 a 3,00;367;16;36;107;14;1;9;123;51;3;5;0;118;829;735;1.130;332;318;3.052;2.082;1.161;1.692;373;4.317;111;16.982;54;5;4;22;2;0;1;70;8;2;12;0;102;76;97;929;188;563;1.659;381;1.200;4.654;627;7.942;45;18.643;421;21;40;129;16;1;10;193;59;5;17;0;220;905;832;2.059;520;881;4.711;2.463;2.361;6.346;1.000;12.259;156;35.625
;05:3,01 a 4,00;374;12;13;57;11;0;4;60;27;0;1;0;48;219;240;397;169;336;1.058;1.647;474;939;474;5.568;67;12.195;51;2;1;5;0;0;1;41;7;0;1;0;39;53;65;428;98;541;639;237;620;1.914;682;5.854;21;11.300;425;14;14;62;11;0;5;101;34;0;2;0;87;272;305;825;267;877;1.697;1.884;1.094;2.853;1.156;11.422;88;23.495
;06:4,01 a 5,00;374;12;6;21;4;1;0;27;13;0;0;0;29;55;104;196;97;323;601;1.091;303;413;388;4.147;40;8.245;48;1;0;3;0;0;0;20;3;0;0;1;17;35;32;200;63;334;393;192;238;1.062;474;3.423;5;6.544;422;13;6;24;4;1;0;47;16;0;0;1;46;90;136;396;160;657;994;1.283;541;1.475;862;7.570;45;14.789
;07:5,01 a 7,00;429;15;6;30;1;2;0;31;5;0;0;0;19;63;86;153;90;442;770;1.408;478;646;455;4.325;41;9.495;86;1;1;7;0;1;0;27;1;0;0;1;11;62;31;126;50;440;341;264;246;1.372;494;3.288;22;6.872;515;16;7;37;1;3;0;58;6;0;0;1;30;125;117;279;140;882;1.111;1.672;724;2.018;949;7.613;63;16.367
;08:7,01 a 10,00;442;1;4;14;2;0;0;13;13;0;0;0;5;103;34;61;53;436;665;1.016;532;536;484;3.118;98;7.630;96;2;2;1;0;0;0;15;2;0;0;0;8;56;7;33;16;393;193;215;235;608;474;1.683;46;4.085;538;3;6;15;2;0;0;28;15;0;0;0;13;159;41;94;69;829;858;1.231;767;1.144;958;4.801;144;11.715
;09:10,01 a 15,00;594;3;0;4;0;1;0;11;3;1;0;0;3;103;13;21;30;338;349;720;461;135;536;2.072;14;5.412;98;0;0;0;0;0;0;3;1;0;0;0;2;40;3;19;7;274;85;173;80;258;521;1.507;5;3.076;692;3;0;4;0;1;0;14;4;1;0;0;5;143;16;40;37;612;434;893;541;393;1.057;3.579;19;8.488
;10:15,01 a 20,00;619;0;1;1;0;0;0;3;1;0;0;0;0;31;3;4;11;107;59;258;106;106;417;1.079;0;2.806;105;0;0;0;0;0;0;2;0;0;0;0;1;12;0;2;2;81;11;32;8;97;305;581;0;1.239;724;0;1;1;0;0;0;5;1;0;0;0;1;43;3;6;13;188;70;290;114;203;722;1.660;0;4.045
;11:Mais de 20,00;680;1;0;1;0;0;0;5;1;0;0;0;0;28;1;5;17;116;33;168;52;30;198;1.391;0;2.727;69;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;30;8;23;2;27;100;841;0;1.109;749;1;0;1;0;0;0;5;1;0;0;0;0;35;1;6;18;146;41;191;54;57;298;2.232;0;3.836
;{ñ class};44;1;117;19;1;0;3;28;3;0;1;0;34;162;516;273;80;174;827;584;405;252;106;237;53;3.920;7;0;8;14;0;0;0;11;1;0;7;0;43;10;18;288;31;183;408;78;635;500;138;300;32;2.712;51;1;125;33;1;0;3;39;4;0;8;0;77;172;534;561;111;357;1.235;662;1.040;752;244;537;85;6.632
330455:Rio de Janeiro - RJ;Total;6.238;3.179;10.449;6.846;1.746;2.260;1.594;7.117;7.277;18.913;4.577;80;19.107;28.537;71.619;155.035;42.249;28.444;259.388;105.267;129.513;29.696;50.675;202.207;2.674;1.194.687;2.937;595;1.435;1.333;539;350;327;4.428;3.899;9.986;11.144;62;11.097;9.385;9.315;133.413;23.792;31.031;128.204;28.870;121.410;83.490;82.247;179.765;474;879.528;9.175;3.774;11.884;8.179;2.285;2.610;1.921;11.545;11.176;28.899;15.721;142;30.204;37.922;80.934;288.448;66.041;59.475;387.592;134.137;250.923;113.186;132.922;381.972;3.148;2.074.215
;00:Até 0,50;2;8;15;19;0;21;6;10;39;27;107;0;82;8;285;1.199;188;35;1.086;898;1.913;128;1.064;186;14;7.340;1;2;9;6;1;2;0;9;13;13;82;0;41;10;103;1.428;159;46;1.042;270;1.853;279;1.470;217;6;7.062;3;10;24;25;1;23;6;19;52;40;189;0;123;18;388;2.627;347;81;2.128;1.168;3.766;407;2.534;403;20;14.402
;01:0,51 a 1,00;29;110;360;235;83;78;211;697;327;304;434;6;1.188;226;2.451;12.576;2.234;360;9.581;4.006;19.040;1.080;5.524;1.274;141;62.555;18;33;162;85;45;19;32;672;351;263;1.332;7;989;106;763;13.714;2.250;640;12.208;2.105;20.802;4.024;15.523;1.178;59;77.380;47;143;522;320;128;97;243;1.369;678;567;1.766;13;2.177;332;3.214;26.290;4.484;1.000;21.789;6.111;39.842;5.104;21.047;2.452;200;139.935
;02:1,01 a 1,50;30;385;1.345;971;300;285;584;1.270;1.073;1.380;1.804;20;5.994;548;12.654;73.728;13.068;1.306;47.696;18.146;44.232;5.845;6.974;9.047;1.236;249.921;19;92;318;226;180;86;141;796;1.060;1.503;5.330;11;4.936;182;2.693;71.169;7.477;2.525;40.149;6.050;43.995;19.485;16.530;11.177;249;236.379;49;477;1.663;1.197;480;371;725;2.066;2.133;2.883;7.134;31;10.930;730;15.347;144.897;20.545;3.831;87.845;24.196;88.227;25.330;23.504;20.224;1.485;486.300
;03:1,51 a 2,00;72;536;1.449;936;221;266;330;952;1.013;1.400;853;12;4.210;1.340;16.420;31.577;8.228;1.706;64.488;16.712;21.607;6.515;5.440;11.510;664;198.457;22;68;168;196;89;45;60;505;582;875;1.844;3;2.170;571;1.831;21.498;3.613;2.924;19.765;3.302;18.054;19.866;7.304;17.090;49;122.494;94;604;1.617;1.132;310;311;390;1.457;1.595;2.275;2.697;15;6.380;1.911;18.251;53.075;11.841;4.630;84.253;20.014;39.661;26.381;12.744;28.600;713;320.951
;04:2,01 a 3,00;177;605;2.246;1.343;343;330;286;967;1.430;1.646;616;19;2.724;10.023;20.531;17.153;6.158;3.236;60.382;21.690;14.281;5.929;6.074;27.083;209;205.481;57;79;213;225;72;31;42;591;534;716;995;13;718;4.989;1.499;11.022;2.798;5.005;15.324;3.821;10.604;15.861;9.094;32.546;34;116.883;234;684;2.459;1.568;415;361;328;1.558;1.964;2.362;1.611;32;3.442;15.012;22.030;28.175;8.956;8.241;75.706;25.511;24.885;21.790;15.168;59.629;243;322.364
;05:3,01 a 4,00;239;336;1.703;774;256;194;78;515;985;996;231;5;1.164;4.902;6.658;5.721;2.765;3.073;20.365;8.590;6.103;2.882;4.443;28.244;78;101.300;143;71;140;105;43;29;26;314;259;505;326;9;588;593;675;4.829;1.607;3.825;8.205;2.481;6.332;6.794;5.639;23.836;17;67.391;382;407;1.843;879;299;223;104;829;1.244;1.501;557;14;1.752;5.495;7.333;10.550;4.372;6.898;28.570;11.071;12.435;9.676;10.082;52.080;95;168.691
;06:4,01 a 5,00;234;287;947;448;120;138;23;312;615;850;124;4;751;1.783;2.199;2.292;1.441;2.781;8.914;5.029;3.303;2.152;3.633;18.746;22;57.148;198;41;89;79;20;17;12;222;195;477;213;2;235;303;338;1.960;960;3.155;5.081;1.651;3.239;5.614;4.771;17.598;4;46.474;432;328;1.036;527;140;155;35;534;810;1.327;337;6;986;2.086;2.537;4.252;2.401;5.936;13.995;6.680;6.542;7.766;8.404;36.344;26;103.622
;07:5,01 a 7,00;418;321;908;466;149;127;17;589;556;1.177;93;5;824;2.059;1.613;1.987;1.594;3.748;9.657;6.103;3.834;2.240;4.696;44.537;27;87.745;351;61;106;122;28;25;5;388;269;728;261;7;168;518;344;1.585;1.243;3.987;5.806;2.206;3.365;4.464;6.147;28.654;8;60.846;769;382;1.014;588;177;152;22;977;825;1.905;354;12;992;2.577;1.957;3.572;2.837;7.735;15.463;8.309;7.199;6.704;10.843;73.191;35;148.591
