;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;07:5,01 a 7,00;726;270;1.411;1.229;216;656;49;1.282;826;1.892;174;21;737;3.312;4.822;3.990;2.700;4.477;13.046;8.630;4.915;1.507;4.260;36.385;34;97.567;446;59;125;231;31;160;40;676;229;1.052;353;10;261;670;901;2.683;1.619;4.888;7.706;2.941;4.078;3.051;5.528;34.971;11;72.720;1.172;329;1.536;1.460;247;816;89;1.958;1.055;2.944;527;31;998;3.982;5.723;6.673;4.319;9.365;20.752;11.571;8.993;4.558;9.788;71.356;45;170.287
;08:7,01 a 10,00;1.011;191;812;774;171;476;18;933;535;1.939;99;8;396;2.539;3.396;1.959;2.062;3.875;12.377;7.146;3.719;1.706;3.343;26.426;13;75.924;617;57;123;205;34;113;12;503;244;1.022;166;6;144;632;886;1.148;1.209;3.946;7.687;2.640;3.407;2.781;4.325;20.500;4;52.411;1.628;248;935;979;205;589;30;1.436;779;2.961;265;14;540;3.171;4.282;3.107;3.271;7.821;20.064;9.786;7.126;4.487;7.668;46.926;17;128.335
;09:10,01 a 15,00;1.340;127;547;606;130;407;6;610;293;1.985;49;3;184;1.709;2.379;1.097;1.748;3.784;10.279;5.745;3.350;1.400;3.056;16.920;11;57.765;904;45;95;196;22;103;4;375;169;1.021;109;4;81;545;604;561;933;3.002;5.683;2.038;3.113;2.022;3.834;14.589;5;40.057;2.244;172;642;802;152;510;10;985;462;3.006;158;7;265;2.254;2.983;1.658;2.681;6.786;15.962;7.783;6.463;3.422;6.890;31.509;16;97.822
;10:15,01 a 20,00;876;49;207;320;87;264;1;315;123;3.130;23;1;62;758;1.159;423;1.076;2.290;4.401;2.865;1.479;597;1.328;9.319;1;31.154;479;11;31;62;9;32;1;177;60;1.500;49;2;16;237;192;155;504;1.368;2.005;750;1.115;898;1.406;6.120;2;17.181;1.355;60;238;382;96;296;2;492;183;4.630;72;3;78;995;1.351;578;1.580;3.658;6.406;3.615;2.594;1.495;2.734;15.439;3;48.335
;11:Mais de 20,00;3.128;112;278;572;99;426;2;437;195;7.160;26;0;77;1.538;1.772;484;2.110;3.208;6.356;4.165;2.263;860;1.402;12.061;3;48.734;832;16;42;84;6;58;1;165;73;1.945;40;1;13;329;182;165;714;1.494;2.008;681;1.043;1.157;835;7.710;1;19.595;3.960;128;320;656;105;484;3;602;268;9.105;66;1;90;1.867;1.954;649;2.824;4.702;8.364;4.846;3.306;2.017;2.237;19.771;4;68.329
;{ñ class};34;164;287;185;65;240;42;231;244;323;79;9;653;1.639;2.482;3.123;835;240;4.857;5.587;2.695;380;1.078;2.170;39;27.681;7;23;26;35;31;15;9;177;108;192;342;4;394;130;132;2.119;303;389;2.032;1.332;2.482;998;1.341;1.009;3;13.633;41;187;313;220;96;255;51;408;352;515;421;13;1.047;1.769;2.614;5.242;1.138;629;6.889;6.919;5.177;1.378;2.419;3.179;42;41.314
355030:São Paulo - SP;Total;2.301;10.592;51.112;45.071;19.011;21.973;10.105;34.306;19.898;53.877;35.560;1.148;43.573;24.431;282.409;386.214;133.182;91.682;591.232;250.349;225.375;73.630;64.461;350.987;4.105;2.826.584;683;2.747;10.906;13.217;10.336;5.531;2.255;23.270;12.007;32.438;65.926;630;48.354;5.749;27.376;324.992;87.227;108.469;420.230;78.949;287.804;198.760;112.276;528.028;2.514;2.410.674;2.984;13.339;62.018;58.288;29.347;27.504;12.360;57.576;31.905;86.315;101.486;1.778;91.927;30.180;309.785;711.206;220.409;200.151;1.011.462;329.298;513.179;272.390;176.737;879.015;6.619;5.237.258
;00:Até 0,50;0;2;33;42;9;19;1;24;15;9;4;2;49;7;541;134;54;19;412;544;557;144;437;9.079;6;12.143;0;0;1;8;5;24;0;16;5;4;12;3;84;1;27;139;37;34;575;391;856;321;502;26.700;0;29.745;0;2;34;50;14;43;1;40;20;13;16;5;133;8;568;273;91;53;987;935;1.413;465;939;35.779;6;41.888
;01:0,51 a 1,00;22;55;198;260;78;75;38;226;142;129;330;11;498;196;2.613;6.341;1.023;490;7.379;1.895;11.806;1.086;2.274;6.327;83;43.575;24;33;86;87;53;22;25;229;138;157;601;1;1.180;84;544;6.134;867;782;18.126;1.010;17.712;2.317;3.233;15.860;198;69.503;46;88;284;347;131;97;63;455;280;286;931;12;1.678;280;3.157;12.475;1.890;1.272;25.505;2.905;29.518;3.403;5.507;22.187;281;113.078
;02:1,01 a 1,50;134;765;4.694;2.580;1.325;600;712;2.136;2.183;1.973;8.859;362;7.166;3.489;25.226;84.716;20.675;1.969;86.041;31.838;63.731;6.634;6.192;15.537;1.515;381.052;53;285;1.656;1.159;1.203;287;341;2.631;2.992;2.352;26.012;333;20.127;1.120;3.503;105.666;19.735;5.369;147.319;12.252;135.034;27.858;24.871;34.704;1.522;578.384;187;1.050;6.350;3.739;2.528;887;1.053;4.767;5.175;4.325;34.871;695;27.293;4.609;28.729;190.382;40.410;7.338;233.360;44.090;198.765;34.492;31.063;50.241;3.037;959.436
;03:1,51 a 2,00;229;2.235;11.872;7.108;3.962;2.958;3.424;4.915;4.264;10.525;10.449;277;10.629;3.263;98.255;121.823;28.494;2.800;135.125;45.131;60.905;8.760;6.335;17.807;846;602.391;66;813;3.675;3.630;4.140;1.152;738;4.653;3.456;9.482;22.678;137;11.765;428;6.003;111.184;19.230;6.031;79.208;14.398;51.746;32.397;15.488;45.087;159;447.744;295;3.048;15.547;10.738;8.102;4.110;4.162;9.568;7.720;20.007;33.127;414;22.394;3.691;104.258;233.007;47.724;8.831;214.333;59.529;112.651;41.157;21.823;62.894;1.005;1.050.135
;04:2,01 a 3,00;443;2.714;14.641;10.040;4.268;5.724;3.078;7.688;4.810;10.987;8.653;324;10.197;4.960;72.250;86.976;28.210;7.208;153.415;60.707;40.432;16.412;10.782;35.179;523;600.621;91;549;2.312;3.399;1.919;2.161;510;4.665;2.214;4.938;8.940;74;5.465;390;5.369;51.541;14.557;13.964;61.659;14.526;38.661;43.738;19.572;84.506;135;385.855;534;3.263;16.953;13.439;6.187;7.885;3.588;12.353;7.024;15.925;17.593;398;15.662;5.350;77.619;138.517;42.767;21.172;215.074;75.233;79.093;60.150;30.354;119.685;658;986.476
;05:3,01 a 4,00;280;1.363;7.117;6.486;2.122;3.458;1.278;4.718;2.294;5.732;2.957;62;3.778;2.198;29.791;32.115;13.237;11.059;59.697;37.053;14.909;12.548;6.899;38.735;191;300.077;80;244;850;1.238;644;567;189;2.253;922;2.007;2.637;32;2.524;436;3.011;18.383;7.486;17.453;29.643;8.193;12.819;30.668;10.269;76.686;73;229.307;360;1.607;7.967;7.724;2.766;4.025;1.467;6.971;3.216;7.739;5.594;94;6.302;2.634;32.802;50.498;20.723;28.512;89.340;45.246;27.728;43.216;17.168;115.421;264;529.384
;06:4,01 a 5,00;235;756;3.718;4.215;1.157;2.242;542;3.159;1.414;3.521;1.270;38;2.068;1.160;14.391;15.912;7.279;8.606;31.745;17.740;7.869;7.097;4.562;73.597;94;214.387;63;141;524;792;430;264;118;1.606;559;1.479;1.327;19;1.453;426;1.959;9.227;4.973;12.775;18.101;5.449;7.458;18.369;6.524;73.735;62;167.833;298;897;4.242;5.007;1.587;2.506;660;4.765;1.973;5.000;2.597;57;3.521;1.586;16.350;25.139;12.252;21.381;49.846;23.189;15.327;25.466;11.086;147.332;156;382.220
;07:5,01 a 7,00;197;972;3.585;4.669;1.352;2.401;384;3.930;1.897;4.201;1.051;33;2.283;2.081;13.412;14.064;8.681;13.751;34.758;16.920;8.054;7.683;6.930;69.059;131;222.479;102;184;588;946;532;300;120;2.350;673;2.247;1.333;12;1.566;728;2.230;9.069;6.102;17.283;21.199;8.568;7.767;18.832;9.460;77.403;92;189.686;299;1.156;4.173;5.615;1.884;2.701;504;6.280;2.570;6.448;2.384;45;3.849;2.809;15.642;23.133;14.783;31.034;55.957;25.488;15.821;26.515;16.390;146.462;223;412.165
;08:7,01 a 10,00;199;622;2.059;3.488;1.203;1.757;162;2.798;993;4.066;605;7;1.727;2.491;8.829;7.990;7.104;12.520;26.158;13.057;5.816;5.100;6.587;36.468;148;151.954;87;181;469;805;472;281;78;1.869;387;2.841;706;7;1.108;824;2.060;5.003;4.956;14.003;16.414;7.466;5.065;11.362;7.980;45.636;70;130.130;286;803;2.528;4.293;1.675;2.038;240;4.667;1.380;6.907;1.311;14;2.835;3.315;10.889;12.993;12.060;26.523;42.572;20.523;10.881;16.462;14.567;82.104;218;282.084
;09:10,01 a 15,00;205;364;1.136;2.813;1.414;1.214;140;2.137;725;5.181;467;4;1.594;1.942;5.277;5.284;6.621;13.443;21.971;8.555;3.960;3.696;5.824;20.379;161;114.507;66;159;350;646;486;257;80;1.438;276;3.248;381;4;941;652;1.390;2.964;4.342;11.151;12.530;3.503;3.564;6.459;7.224;26.327;84;88.522;271;523;1.486;3.459;1.900;1.471;220;3.575;1.001;8.429;848;8;2.535;2.594;6.667;8.248;10.963;24.594;34.501;12.058;7.524;10.155;13.048;46.706;245;203.029
;10:15,01 a 20,00;101;169;417;1.223;805;534;76;854;330;2.613;212;6;868;737;2.128;2.460;3.657;7.582;10.309;4.729;1.471;1.516;2.740;11.189;91;56.817;22;64;120;194;171;68;18;595;117;1.452;119;2;400;195;462;1.085;1.936;4.440;5.011;1.245;1.090;1.652;2.977;9.431;43;32.909;123;233;537;1.417;976;602;94;1.449;447;4.065;331;8;1.268;932;2.590;3.545;5.593;12.022;15.320;5.974;2.561;3.168;5.717;20.620;134;89.726
;11:Mais de 20,00;222;273;652;1.571;1.072;546;115;1.173;513;4.096;270;4;1.730;1.172;3.018;3.449;6.708;11.579;16.233;5.771;2.149;2.121;3.483;16.586;197;84.703;22;62;125;197;145;69;19;639;106;1.700;104;0;510;268;496;1.187;2.291;4.356;5.781;1.014;879;1.641;2.747;9.832;30;34.220;244;335;777;1.768;1.217;615;134;1.812;619;5.796;374;4;2.240;1.440;3.514;4.636;8.999;15.935;22.014;6.785;3.028;3.762;6.230;26.418;227;118.923
;{ñ class};34;302;990;576;244;445;155;548;318;844;433;18;986;735;6.678;4.950;1.439;656;7.989;6.409;3.716;833;1.416;1.045;119;41.878;7;32;150;116;136;79;19;326;162;531;1.076;6;1.231;197;322;3.410;715;828;4.664;934;5.153;3.146;1.429;2.121;46;26.836;41;334;1.140;692;380;524;174;874;480;1.375;1.509;24;2.217;932;7.000;8.360;2.154;1.484;12.653;7.343;8.869;3.979;2.845;3.166;165;68.714
410690:Curitiba - PR;Total;167;2.449;8.524;14.719;8.105;12.032;3.662;7.031;2.245;4.576;1.362;72;8.853;16.401;48.933;69.452;14.446;10.443;79.024;40.378;34.154;9.370;16.267;82.807;1.057;496.529;22;368;1.606;5.213;2.152;1.774;984;4.362;1.809;3.103;2.490;35;10.004;4.134;4.028;67.571;9.309;12.732;60.904;14.503;58.221;32.404;26.632;146.183;325;470.868;189;2.817;10.130;19.932;10.257;13.806;4.646;11.393;4.054;7.679;3.852;107;18.857;20.535;52.961;137.023;23.755;23.175;139.928;54.881;92.375;41.774;42.899;228.990;1.382;967.397
;00:Até 0,50;0;1;1;3;2;1;5;2;0;1;0;0;6;2;59;75;13;1;116;96;285;8;170;71;0;918;0;0;2;0;0;0;2;4;6;3;1;0;5;0;6;108;13;5;313;67;429;16;168;161;0;1.309;0;1;3;3;2;1;7;6;6;4;1;0;11;2;65;183;26;6;429;163;714;24;338;232;0;2.227
;01:0,51 a 1,00;1;28;55;90;89;50;32;85;16;32;14;0;163;103;444;1.518;189;72;1.190;442;1.987;120;832;589;12;8.153;0;16;37;67;60;15;17;119;30;57;45;0;280;44;95;1.719;173;104;2.731;405;4.755;283;1.162;970;16;13.200;1;44;92;157;149;65;49;204;46;89;59;0;443;147;539;3.237;362;176;3.921;847;6.742;403;1.994;1.559;28;21.353
;02:1,01 a 1,50;16;395;353;343;560;195;638;777;368;732;269;11;1.549;434;7.443;19.184;2.468;233;12.350;5.390;10.990;469;1.524;2.195;405;69.291;6;94;147;243;319;99;254;1.099;636;1.178;1.186;7;4.042;301;941;28.516;2.729;782;25.505;3.715;29.274;4.579;6.065;8.954;143;120.814;22;489;500;586;879;294;892;1.876;1.004;1.910;1.455;18;5.591;735;8.384;47.700;5.197;1.015;37.855;9.105;40.264;5.048;7.589;11.149;548;190.105
;03:1,51 a 2,00;33;667;2.012;1.725;1.903;543;949;1.387;453;998;248;27;2.087;1.872;12.267;18.227;3.462;312;14.019;8.850;7.611;1.255;1.798;4.040;284;87.029;9;85;678;1.663;691;155;286;958;529;863;734;15;2.481;404;1.020;17.864;2.372;882;11.894;3.947;10.252;8.607;4.324;16.306;48;87.067;42;752;2.690;3.388;2.594;698;1.235;2.345;982;1.861;982;42;4.568;2.276;13.287;36.091;5.834;1.194;25.913;12.797;17.863;9.862;6.122;20.346;332;174.096
;04:2,01 a 3,00;77;826;3.019;3.723;2.292;1.442;1.039;1.667;583;972;428;18;1.899;2.651;14.877;15.362;3.512;688;29.963;11.116;5.850;1.838;2.605;10.973;178;117.598;4;78;412;1.541;479;330;166;776;362;422;304;10;1.493;651;829;10.688;1.671;1.771;9.864;3.023;5.649;6.330;4.341;30.677;50;81.921;81;904;3.431;5.264;2.771;1.772;1.205;2.443;945;1.394;732;28;3.392;3.302;15.706;26.050;5.183;2.459;39.827;14.139;11.499;8.168;6.946;41.650;228;199.519
;05:3,01 a 4,00;20;231;1.249;2.866;1.138;1.893;381;999;281;574;201;4;1.277;1.801;6.025;6.282;1.433;1.578;7.496;6.016;2.081;1.230;1.796;9.760;48;56.660;2;28;150;477;171;292;59;395;77;163;77;1;764;650;381;3.898;758;2.269;3.434;1.109;2.079;3.452;2.592;33.432;16;56.726;22;259;1.399;3.343;1.309;2.185;440;1.394;358;737;278;5;2.041;2.451;6.406;10.180;2.191;3.847;10.930;7.125;4.160;4.682;4.388;43.192;64;113.386
;06:4,01 a 5,00;6;86;689;1.444;490;1.970;155;572;151;296;69;5;555;1.198;2.425;3.071;714;973;3.409;2.685;1.236;570;1.285;9.499;36;33.589;1;26;66;247;101;168;52;234;41;99;29;0;250;379;197;1.740;447;1.536;1.862;558;1.200;1.585;1.650;17.773;16;30.257;7;112;755;1.691;591;2.138;207;806;192;395;98;5;805;1.577;2.622;4.811;1.161;2.509;5.271;3.243;2.436;2.155;2.935;27.272;52;63.846
;07:5,01 a 7,00;5;78;535;1.464;526;2.286;123;635;195;368;59;3;469;2.127;2.004;2.640;857;1.745;3.506;1.848;1.295;1.356;1.561;20.760;26;46.471;0;18;48;320;111;204;52;256;50;91;26;2;195;503;244;1.264;473;2.161;1.935;662;1.259;3.222;1.960;16.532;15;31.603;5;96;583;1.784;637;2.490;175;891;245;459;85;5;664;2.630;2.248;3.904;1.330;3.906;5.441;2.510;2.554;4.578;3.521;37.292;41;78.074
;08:7,01 a 10,00;3;34;299;1.212;422;1.508;83;379;103;180;28;1;446;2.734;1.239;1.190;630;1.515;2.666;1.249;931;899;1.533;9.563;10;28.857;0;14;28;305;98;201;33;171;36;70;16;0;143;556;144;533;294;1.511;1.292;486;708;1.747;1.632;11.166;11;21.195;3;48;327;1.517;520;1.709;116;550;139;250;44;1;589;3.290;1.383;1.723;924;3.026;3.958;1.735;1.639;2.646;3.165;20.729;21;50.052
;09:10,01 a 15,00;0;26;168;963;343;1.208;68;231;48;152;15;2;150;2.033;635;610;431;1.806;1.797;799;697;586;1.489;6.107;17;20.381;0;4;12;188;54;198;24;146;11;50;8;0;74;390;107;172;172;1.127;675;203;555;817;1.311;4.617;3;10.918;0;30;180;1.151;397;1.406;92;377;59;202;23;2;224;2.423;742;782;603;2.933;2.472;1.002;1.252;1.403;2.800;10.724;20;31.299
;10:15,01 a 20,00;1;1;19;337;139;451;16;83;10;96;6;0;49;595;194;200;268;718;625;267;244;520;647;3.054;10;8.550;0;0;1;50;11;51;2;56;3;25;1;0;26;122;26;40;56;328;225;60;135;577;489;2.274;3;4.561;1;1;20;387;150;502;18;139;13;121;7;0;75;717;220;240;324;1.046;850;327;379;1.097;1.136;5.328;13;13.111
;11:Mais de 20,00;0;21;7;352;125;276;40;80;11;113;9;0;66;673;141;185;278;757;697;313;303;397;623;5.973;8;11.448;0;1;0;42;10;26;7;48;2;11;0;0;26;115;11;29;40;191;165;44;74;349;298;2.999;0;4.488;0;22;7;394;135;302;47;128;13;124;9;0;92;788;152;214;318;948;862;357;377;746;921;8.972;8;15.936
;{ñ class};5;55;118;197;76;209;133;134;26;62;16;1;137;178;1.180;908;191;45;1.190;1.307;644;122;404;223;23;7.584;0;4;25;70;47;35;30;100;26;71;63;0;225;19;27;1.000;111;65;1.009;224;1.852;840;640;322;4;6.809;5;59;143;267;123;244;163;234;52;133;79;1;362;197;1.207;1.908;302;110;2.199;1.531;2.496;962;1.044;545;27;14.393
420540:Florianópolis - SC;Total;62;82;181;357;272;230;339;708;347;107;101;4;899;4.142;7.331;16.771;1.421;2.735;26.674;7.943;14.195;2.293;6.671;42.406;330;136.601;10;13;23;111;135;11;78;547;211;107;382;0;842;1.248;1.296;18.236;1.221;3.321;22.401;2.297;21.673;7.262;8.097;44.523;63;134.108;72;95;204;468;407;241;417;1.255;558;214;483;4;1.741;5.390;8.627;35.007;2.642;6.056;49.075;10.240;35.868;9.555;14.768;86.929;393;270.709
;00:Até 0,50;0;0;0;0;0;0;0;5;0;2;0;0;2;3;12;98;2;2;23;11;58;6;64;15;1;304;0;0;0;0;0;0;0;1;1;1;0;0;1;0;11;57;5;5;48;9;83;7;63;9;1;302;0;0;0;0;0;0;0;6;1;3;0;0;3;3;23;155;7;7;71;20;141;13;127;24;2;606
;01:0,51 a 1,00;0;1;1;0;7;0;5;12;8;1;0;0;15;3;46;341;21;12;510;161;684;26;239;173;1;2.267;0;2;1;4;0;0;4;12;11;2;12;0;25;0;29;514;28;19;2.203;87;1.753;128;345;168;5;5.352;0;3;2;4;7;0;9;24;19;3;12;0;40;3;75;855;49;31;2.713;248;2.437;154;584;341;6;7.619
;02:1,01 a 1,50;3;23;38;30;33;9;83;116;63;26;34;1;225;25;1.096;3.466;277;92;3.683;935;3.801;119;334;459;58;15.029;2;5;7;18;35;0;23;121;46;26;159;0;438;13;449;4.617;290;131;7.536;339;8.984;1.110;1.056;1.012;23;26.440;5;28;45;48;68;9;106;237;109;52;193;1;663;38;1.545;8.083;567;223;11.219;1.274;12.785;1.229;1.390;1.471;81;41.469
;03:1,51 a 2,00;6;21;66;31;33;33;93;106;96;16;15;1;306;203;1.681;6.094;379;121;5.992;1.950;3.334;260;366;753;77;22.033;2;2;5;27;34;7;24;97;53;22;93;0;212;28;268;7.035;336;297;5.169;746;4.488;1.815;743;1.797;13;23.313;8;23;71;58;67;40;117;203;149;38;108;1;518;231;1.949;13.129;715;418;11.161;2.696;7.822;2.075;1.109;2.550;90;45.346
;04:2,01 a 3,00;24;24;48;94;54;78;121;137;91;24;31;2;244;497;2.226;3.848;341;201;7.184;2.021;3.178;545;512;1.717;124;23.366;3;3;5;30;30;3;16;101;54;22;68;0;103;190;213;3.936;280;551;3.339;526;2.650;1.615;1.018;3.899;12;18.667;27;27;53;124;84;81;137;238;145;46;99;2;347;687;2.439;7.784;621;752;10.523;2.547;5.828;2.160;1.530;5.616;136;42.033
;05:3,01 a 4,00;13;5;11;62;26;52;19;112;23;12;6;0;46;580;947;1.205;126;333;2.403;1.464;1.049;281;648;8.482;37;17.942;1;0;3;12;10;1;4;71;12;6;12;0;16;157;99;860;106;556;1.114;205;849;770;811;4.258;2;9.935;14;5;14;74;36;53;23;183;35;18;18;0;62;737;1.046;2.065;232;889;3.517;1.669;1.898;1.051;1.459;12.740;39;27.877
;06:4,01 a 5,00;6;1;4;33;26;22;2;82;25;3;5;0;13;404;360;566;69;243;1.492;365;518;176;621;7.255;4;12.295;0;0;1;4;9;0;3;50;9;7;6;0;6;144;50;326;56;324;725;99;519;495;719;5.886;2;9.440;6;1;5;37;35;22;5;132;34;10;11;0;19;548;410;892;125;567;2.217;464;1.037;671;1.340;13.141;6;21.735
;07:5,01 a 7,00;3;2;5;44;20;21;4;60;22;10;3;0;9;475;292;431;68;454;1.628;271;418;319;848;7.691;3;13.101;0;0;1;9;10;0;1;43;9;10;8;0;4;124;60;309;51;528;757;102;408;488;863;13.706;0;17.491;3;2;6;53;30;21;5;103;31;20;11;0;13;599;352;740;119;982;2.385;373;826;807;1.711;21.397;3;30.592
;08:7,01 a 10,00;1;0;0;34;31;5;1;25;8;1;2;0;9;546;249;200;40;386;1.485;215;278;205;787;4.633;6;9.147;0;0;0;3;3;0;0;21;8;8;5;0;3;250;55;82;16;401;540;73;290;305;816;6.569;1;9.449;1;0;0;37;34;5;1;46;16;9;7;0;12;796;304;282;56;787;2.025;288;568;510;1.603;11.202;7;18.596
;09:10,01 a 15,00;0;0;0;13;33;3;0;15;8;8;0;0;3;650;88;75;30;437;969;146;228;198;1.056;4.339;3;8.302;0;0;0;2;2;0;0;5;2;0;0;0;3;245;28;44;12;335;359;31;163;208;891;3.710;0;6.040;0;0;0;15;35;3;0;20;10;8;0;0;6;895;116;119;42;772;1.328;177;391;406;1.947;8.049;3;14.342
;10:15,01 a 20,00;0;0;0;8;5;3;0;2;0;0;0;0;1;337;35;24;13;229;380;55;99;56;486;3.155;2;4.890;1;0;0;2;1;0;0;4;2;0;1;0;0;51;10;12;4;84;69;8;39;85;342;1.668;0;2.383;1;0;0;10;6;3;0;6;2;0;1;0;1;388;45;36;17;313;449;63;138;141;828;4.823;2;7.273
;11:Mais de 20,00;0;0;0;6;2;0;0;7;0;4;0;0;1;387;26;28;23;197;280;33;112;71;621;3.608;2;5.408;1;0;0;0;0;0;0;1;0;1;0;0;0;39;2;5;3;57;15;4;18;68;275;1.796;0;2.285;1;0;0;6;2;0;0;8;0;5;0;0;1;426;28;33;26;254;295;37;130;139;896;5.404;2;7.693
;{ñ class};6;5;8;2;2;4;11;29;3;0;5;0;25;32;273;395;32;28;645;316;438;31;89;126;12;2.517;0;1;0;0;1;0;3;20;4;2;18;0;31;7;22;439;34;33;527;68;1.429;168;155;45;4;3.011;6;6;8;2;3;4;14;49;7;2;23;0;56;39;295;834;66;61;1.172;384;1.867;199;244;171;16;5.528
431490:Porto Alegre - RS;Total;379;752;3.418;4.634;2.989;4.126;820;3.934;2.381;3.066;587;12;5.082;7.588;33.239;51.890;12.119;9.983;68.301;33.428;32.377;12.490;11.613;76.846;1.283;383.337;64;157;647;756;1.231;521;212;2.543;1.469;2.624;1.935;19;5.764;2.690;4.355;48.547;7.595;10.661;51.776;10.435;46.738;38.316;18.003;126.379;354;383.791;443;909;4.065;5.390;4.220;4.647;1.032;6.477;3.850;5.690;2.522;31;10.846;10.278;37.594;100.437;19.714;20.644;120.077;43.863;79.115;50.806;29.616;203.225;1.637;767.128
;00:Até 0,50;1;0;35;16;20;4;0;9;16;45;8;0;24;4;64;276;27;5;247;151;361;30;115;12;0;1.470;0;0;9;1;10;0;1;5;8;6;5;0;31;5;26;296;11;8;688;83;454;96;75;43;2;1.863;1;0;44;17;30;4;1;14;24;51;13;0;55;9;90;572;38;13;935;234;815;126;190;55;2;3.333
;01:0,51 a 1,00;3;5;23;69;16;75;9;287;41;46;16;0;90;49;609;1.817;177;72;1.920;481;1.904;128;446;1.780;30;10.093;2;9;9;25;9;27;12;150;39;45;43;0;183;70;309;1.941;227;141;5.688;384;5.276;579;725;385;24;16.302;5;14;32;94;25;102;21;437;80;91;59;0;273;119;918;3.758;404;213;7.608;865;7.180;707;1.171;2.165;54;26.395
;02:1,01 a 1,50;27;172;423;230;235;86;208;599;300;503;191;6;1.067;765;6.698;15.893;2.760;293;13.576;4.585;10.029;589;972;2.639;409;63.255;4;26;121;88;323;48;63;529;424;945;1.108;6;2.972;629;1.470;23.083;2.604;796;19.706;2.227;20.477;4.357;4.054;13.684;123;99.867;31;198;544;318;558;134;271;1.128;724;1.448;1.299;12;4.039;1.394;8.168;38.976;5.364;1.089;33.282;6.812;30.506;4.946;5.026;16.323;532;163.122
;03:1,51 a 2,00;65;237;681;442;345;272;201;617;368;764;169;3;1.475;865;9.864;13.488;2.878;338;16.239;7.926;7.115;1.574;1.137;4.475;326;71.864;8;26;117;109;196;65;48;508;380;658;434;5;1.035;125;878;10.797;1.622;796;9.625;2.157;8.561;5.756;2.284;21.493;65;67.748;73;263;798;551;541;337;249;1.125;748;1.422;603;8;2.510;990;10.742;24.285;4.500;1.134;25.864;10.083;15.676;7.330;3.421;25.968;391;139.612
;04:2,01 a 3,00;92;162;763;1.285;650;1.153;246;950;564;614;114;1;1.109;1.023;8.160;10.483;2.628;631;17.616;7.854;5.256;2.718;1.710;13.232;235;79.249;21;30;95;229;256;81;26;490;297;376;178;7;562;233;747;6.616;1.381;1.171;6.811;2.238;4.483;9.083;2.447;38.250;44;76.152;113;192;858;1.514;906;1.234;272;1.440;861;990;292;8;1.671;1.256;8.907;17.099;4.009;1.802;24.427;10.092;9.739;11.801;4.157;51.482;279;155.401
;05:3,01 a 4,00;54;82;476;989;452;734;58;462;331;267;41;1;467;842;2.960;3.771;1.140;1.015;5.468;5.138;1.966;1.651;1.322;9.610;62;39.359;5;24;79;107;168;85;27;248;91;153;33;0;245;248;322;2.319;638;1.247;2.603;976;1.926;4.546;1.773;14.231;18;32.112;59;106;555;1.096;620;819;85;710;422;420;74;1;712;1.090;3.282;6.090;1.778;2.262;8.071;6.114;3.892;6.197;3.095;23.841;80;71.471
;06:4,01 a 5,00;29;34;315;538;281;454;35;245;211;170;14;0;235;708;1.337;1.783;630;883;2.633;1.631;1.075;1.068;958;7.130;37;22.434;0;14;27;53;79;50;12;167;72;95;18;0;108;184;153;1.005;336;1.146;1.519;620;1.165;3.307;1.230;7.506;16;18.882;29;48;342;591;360;504;47;412;283;265;32;0;343;892;1.490;2.788;966;2.029;4.152;2.251;2.240;4.375;2.188;14.636;53;41.316
;07:5,01 a 7,00;23;22;219;435;325;425;16;274;253;223;16;0;215;1.032;1.170;1.544;599;1.462;3.127;1.941;1.369;1.043;1.301;11.521;47;28.602;9;18;59;58;74;52;11;171;63;103;17;0;93;375;182;918;326;1.628;1.761;720;1.330;3.032;1.692;8.979;31;21.702;32;40;278;493;399;477;27;445;316;326;33;0;308;1.407;1.352;2.462;925;3.090;4.888;2.661;2.699;4.075;2.993;20.500;78;50.304
;08:7,01 a 10,00;27;11;153;225;284;339;11;164;124;112;6;0;121;885;643;918;454;1.559;2.377;1.223;1.158;1.071;1.025;9.120;41;22.051;6;6;52;39;48;48;1;95;37;80;6;0;65;322;117;438;186;1.542;1.213;403;1.038;3.264;1.298;7.648;15;17.967;33;17;205;264;332;387;12;259;161;192;12;0;186;1.207;760;1.356;640;3.101;3.590;1.626;2.196;4.335;2.323;16.768;56;40.018
