;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;08:7,01 a 10,00;668;220;515;377;95;89;10;679;387;1.278;41;5;292;1.765;1.074;1.205;1.406;3.981;8.623;5.152;3.101;845;4.208;27.885;9;63.910;560;67;97;93;16;14;6;323;241;840;152;6;107;644;340;854;1.075;3.892;5.468;1.879;2.808;2.493;5.582;21.211;8;48.776;1.228;287;612;470;111;103;16;1.002;628;2.118;193;11;399;2.409;1.414;2.059;2.481;7.873;14.091;7.031;5.909;3.338;9.790;49.096;17;112.686
;09:10,01 a 15,00;1.354;122;375;333;64;61;1;492;273;1.598;29;6;133;1.728;546;606;1.395;3.252;6.610;4.231;2.138;807;3.688;19.087;2;48.931;665;47;68;78;7;21;2;250;178;797;74;2;59;644;163;383;812;2.460;3.835;1.462;1.812;1.296;4.140;13.981;3;33.239;2.019;169;443;411;71;82;3;742;451;2.395;103;8;192;2.372;709;989;2.207;5.712;10.445;5.693;3.950;2.103;7.828;33.068;5;82.170
;10:15,01 a 20,00;1.591;38;117;176;25;19;1;122;117;2.420;4;3;35;814;184;203;586;1.631;3.394;1.919;1.027;190;1.806;6.723;2;23.147;406;16;21;33;4;7;1;71;69;1.063;19;2;16;250;35;110;318;997;2.243;512;820;277;1.967;4.754;2;14.013;1.997;54;138;209;29;26;2;193;186;3.483;23;5;51;1.064;219;313;904;2.628;5.637;2.431;1.847;467;3.773;11.477;4;37.160
;11:Mais de 20,00;2.883;76;106;214;27;27;0;122;160;4.884;8;1;54;1.187;203;203;769;3.099;3.759;2.633;1.351;87;1.043;8.949;3;31.848;681;22;19;30;5;8;0;74;79;1.721;10;0;13;293;22;107;323;1.477;1.267;479;785;111;733;5.315;0;13.574;3.564;98;125;244;32;35;0;196;239;6.605;18;1;67;1.480;225;310;1.092;4.576;5.026;3.112;2.136;198;1.776;14.264;3;45.422
;{ñ class};175;163;411;402;71;765;42;312;329;525;155;0;1.313;1.459;6.250;5.618;2.131;974;12.291;9.690;5.914;951;1.640;783;264;52.628;20;21;28;45;31;36;7;240;112;339;404;0;826;340;496;4.032;1.301;1.062;6.363;2.187;5.285;2.963;2.373;352;39;28.902;195;184;439;447;102;801;49;552;441;864;559;0;2.139;1.799;6.746;9.650;3.432;2.036;18.654;11.877;11.199;3.914;4.013;1.135;303;81.530
355030:São Paulo - SP;Total;861;5.108;28.577;24.659;10.031;12.494;6.038;17.642;14.180;35.902;21.760;301;35.405;29.084;235.578;336.211;121.394;126.201;706.563;208.662;209.219;89.655;65.506;320.567;5.243;2.666.841;232;1.684;6.221;8.650;4.845;3.341;1.689;13.146;9.191;24.421;37.330;151;42.825;6.434;27.941;297.286;84.223;136.281;532.121;64.146;279.565;259.817;145.605;420.999;1.585;2.409.729;1.093;6.792;34.798;33.309;14.876;15.835;7.727;30.788;23.371;60.323;59.090;452;78.230;35.518;263.519;633.497;205.617;262.482;1.238.684;272.808;488.784;349.472;211.111;741.566;6.828;5.076.570
;00:Até 0,50;1;14;47;41;15;25;16;20;19;41;35;0;182;155;1.944;967;241;76;4.386;998;1.955;249;586;2.626;43;14.682;0;8;26;14;5;18;13;42;24;21;61;0;673;161;430;1.119;216;145;4.805;730;3.154;561;700;5.992;35;18.953;1;22;73;55;20;43;29;62;43;62;96;0;855;316;2.374;2.086;457;221;9.191;1.728;5.109;810;1.286;8.618;78;33.635
;01:0,51 a 1,00;7;81;314;307;123;100;82;212;257;297;464;6;1.261;314;7.644;10.986;2.008;1.129;29.167;4.889;15.789;2.056;3.530;6.502;156;87.681;4;49;78;166;56;37;44;243;258;261;706;2;4.474;104;1.378;12.672;1.693;2.210;49.611;4.266;30.291;6.083;5.619;17.531;180;138.016;11;130;392;473;179;137;126;455;515;558;1.170;8;5.735;418;9.022;23.658;3.701;3.339;78.778;9.155;46.080;8.139;9.149;24.033;336;225.697
;02:1,01 a 1,50;34;704;4.308;2.165;1.314;846;1.299;1.512;2.121;2.245;6.582;133;7.444;4.234;37.414;90.200;22.540;2.589;126.564;26.986;68.139;8.428;8.000;11.974;1.725;439.500;21;222;1.303;1.087;867;323;438;1.633;2.406;2.172;15.879;78;16.845;998;5.823;103.547;16.998;7.086;156.060;11.883;125.214;35.338;30.300;29.040;578;566.139;55;926;5.611;3.252;2.181;1.169;1.737;3.145;4.527;4.417;22.461;211;24.289;5.232;43.237;193.747;39.538;9.675;282.624;38.869;193.353;43.766;38.300;41.014;2.303;1.005.639
;03:1,51 a 2,00;91;1.092;7.586;4.454;2.521;2.492;1.801;3.430;3.133;7.092;6.596;81;8.323;3.711;66.428;103.050;25.778;3.377;126.383;39.790;45.496;11.929;8.342;12.615;972;496.563;26;376;1.894;2.131;1.994;1.065;447;2.711;2.325;5.488;12.023;35;7.930;524;5.404;87.470;16.505;8.131;79.661;10.577;45.577;44.490;18.433;26.847;156;382.220;117;1.468;9.480;6.585;4.515;3.557;2.248;6.141;5.458;12.580;18.619;116;16.253;4.235;71.832;190.520;42.283;11.508;206.044;50.367;91.073;56.419;26.775;39.462;1.128;878.783
;04:2,01 a 3,00;272;1.197;7.852;5.936;2.411;3.066;1.566;3.948;3.168;7.124;4.693;56;6.718;7.168;56.879;64.844;22.955;9.319;148.385;51.837;33.253;19.912;11.818;36.121;763;511.261;31;386;1.226;2.365;825;669;283;2.099;1.640;3.365;4.686;13;3.661;589;5.775;42.492;12.241;17.802;72.620;10.932;32.778;54.351;42.511;70.846;119;384.305;303;1.583;9.078;8.301;3.236;3.735;1.849;6.047;4.808;10.489;9.379;69;10.379;7.757;62.654;107.336;35.196;27.121;221.005;62.769;66.031;74.263;54.329;106.967;882;895.566
;05:3,01 a 4,00;150;573;3.380;3.541;999;1.596;520;2.184;1.735;3.734;1.347;8;2.289;2.677;23.112;21.784;10.424;11.257;58.356;29.929;13.978;15.046;6.484;76.582;263;291.948;22;168;510;779;285;197;154;1.233;769;1.828;1.406;7;1.611;508;2.752;16.641;7.017;17.269;36.582;6.518;10.797;42.739;11.800;79.726;82;241.400;172;741;3.890;4.320;1.284;1.793;674;3.417;2.504;5.562;2.753;15;3.900;3.185;25.864;38.425;17.441;28.526;94.938;36.447;24.775;57.785;18.284;156.308;345;533.348
;06:4,01 a 5,00;71;292;1.526;1.739;521;915;194;1.376;1.095;2.433;499;3;1.220;1.393;9.060;10.323;5.940;12.507;34.844;11.707;6.602;8.050;4.609;47.625;94;164.638;22;79;292;428;163;148;72;966;480;1.557;642;7;854;508;1.562;8.731;4.740;15.820;24.055;4.314;6.202;22.144;7.489;46.535;63;147.873;93;371;1.818;2.167;684;1.063;266;2.342;1.575;3.990;1.141;10;2.074;1.901;10.622;19.054;10.680;28.327;58.899;16.021;12.804;30.194;12.098;94.160;157;312.511
;07:5,01 a 7,00;57;420;1.328;2.000;521;989;134;1.521;1.075;2.828;471;2;1.477;2.261;7.709;9.576;7.018;19.770;40.790;11.734;6.623;8.957;6.171;54.182;151;187.765;35;122;284;496;184;219;81;1.489;502;2.085;565;3;1.134;770;1.620;7.896;6.282;22.419;29.132;5.215;6.321;24.648;9.111;64.150;66;184.829;92;542;1.612;2.496;705;1.208;215;3.010;1.577;4.913;1.036;5;2.611;3.031;9.329;17.472;13.300;42.189;69.922;16.949;12.944;33.605;15.282;118.332;217;372.594
;08:7,01 a 10,00;49;304;600;1.457;460;833;71;1.075;654;2.761;221;0;1.291;2.625;4.166;6.558;6.235;21.612;35.275;8.868;4.280;6.167;5.153;30.327;197;141.239;22;111;211;440;156;231;49;1.078;350;2.619;263;1;1.133;955;1.194;5.000;6.258;18.892;23.612;3.808;3.859;15.131;7.210;42.851;95;135.529;71;415;811;1.897;616;1.064;120;2.153;1.004;5.380;484;1;2.424;3.580;5.360;11.558;12.493;40.504;58.887;12.676;8.139;21.298;12.363;73.178;292;276.768
;09:10,01 a 15,00;31;149;328;1.214;471;638;80;964;360;3.163;158;0;1.498;1.872;2.093;5.126;6.665;20.933;32.375;5.910;3.179;3.681;4.691;18.980;186;114.745;16;76;130;354;119;177;47;732;172;2.512;115;0;993;615;657;3.071;5.283;13.422;17.514;2.406;2.349;6.160;5.971;20.956;67;83.914;47;225;458;1.568;590;815;127;1.696;532;5.675;273;0;2.491;2.487;2.750;8.197;11.948;34.355;49.889;8.316;5.528;9.841;10.662;39.936;253;198.659
;10:15,01 a 20,00;21;48;120;516;195;251;26;327;151;1.502;70;0;963;582;693;2.131;3.349;9.013;14.299;2.431;1.157;1.763;2.255;10.944;107;52.914;15;36;30;125;46;57;15;280;59;947;40;0;568;180;201;1.197;2.506;5.010;7.120;806;818;1.941;2.604;8.357;26;32.984;36;84;150;641;241;308;41;607;210;2.449;110;0;1.531;762;894;3.328;5.855;14.023;21.419;3.237;1.975;3.704;4.859;19.301;133;85.898
;11:Mais de 20,00;42;69;194;539;208;235;59;556;160;1.912;61;0;1.472;806;970;3.023;5.650;12.423;21.837;2.828;1.599;1.895;2.059;11.314;172;70.083;12;22;64;114;47;45;14;280;62;1.100;28;0;613;255;164;1.353;2.986;5.336;9.356;789;823;1.631;1.484;6.675;34;33.287;54;91;258;653;255;280;73;836;222;3.012;89;0;2.085;1.061;1.134;4.376;8.636;17.759;31.193;3.617;2.422;3.526;3.543;17.989;206;103.370
;{ñ class};35;165;994;750;272;508;190;517;252;770;563;12;1.267;1.286;17.466;7.643;2.591;2.196;33.902;10.755;7.169;1.522;1.808;775;414;93.822;6;29;173;151;98;155;32;360;144;466;916;5;2.336;267;981;6.097;1.498;2.739;21.993;1.902;11.382;4.600;2.373;1.493;84;60.280;41;194;1.167;901;370;663;222;877;396;1.236;1.479;17;3.603;1.553;18.447;13.740;4.089;4.935;55.895;12.657;18.551;6.122;4.181;2.268;498;154.102
410690:Curitiba - PR;Total;90;1.922;4.593;12.658;3.168;8.902;2.448;4.722;3.005;4.474;1.266;108;7.538;15.354;42.581;60.244;15.739;10.482;96.530;33.828;32.377;9.837;13.635;76.604;1.053;463.158;15;309;825;3.254;1.679;1.870;682;2.597;2.299;2.494;1.621;146;8.839;3.171;3.652;59.677;8.980;15.005;84.660;12.678;50.489;37.438;23.121;116.499;682;442.682;105;2.231;5.418;15.912;4.847;10.772;3.130;7.319;5.304;6.968;2.887;254;16.377;18.525;46.233;119.921;24.719;25.487;181.190;46.506;82.866;47.275;36.756;193.103;1.735;905.840
;00:Até 0,50;0;0;6;37;4;4;4;13;4;2;2;1;42;10;187;329;37;2;800;108;586;24;192;278;4;2.676;0;0;1;0;1;0;2;11;2;11;11;2;63;3;19;423;29;19;1.201;25;735;64;226;602;5;3.455;0;0;7;37;5;4;6;24;6;13;13;3;105;13;206;752;66;21;2.001;133;1.321;88;418;880;9;6.131
;01:0,51 a 1,00;1;31;79;218;92;57;41;119;39;94;33;5;287;365;1.521;3.012;405;166;6.338;991;3.279;291;774;1.175;46;19.459;0;20;40;144;21;45;24;121;72;104;55;8;568;36;250;3.756;368;415;12.351;756;6.696;778;1.643;2.611;82;30.964;1;51;119;362;113;102;65;240;111;198;88;13;855;401;1.771;6.768;773;581;18.689;1.747;9.975;1.069;2.417;3.786;128;50.423
;02:1,01 a 1,50;8;326;598;832;398;221;523;561;295;791;267;38;1.500;328;7.718;19.709;2.742;385;19.110;5.296;10.002;970;1.563;2.086;356;76.623;1;77;176;387;226;95;162;616;408;742;667;91;3.601;75;819;24.174;2.090;1.101;32.083;3.526;21.718;5.224;5.070;5.121;388;108.638;9;403;774;1.219;624;316;685;1.177;703;1.533;934;129;5.101;403;8.537;43.883;4.832;1.486;51.193;8.822;31.720;6.194;6.633;7.207;744;185.261
;03:1,51 a 2,00;11;489;1.538;1.556;833;496;660;982;611;978;395;38;1.445;1.547;10.246;15.803;4.089;501;17.228;7.810;7.401;1.521;1.510;2.770;237;80.695;7;70;284;618;700;109;187;621;628;623;488;28;1.673;150;794;15.133;2.204;1.535;13.106;3.622;8.241;9.277;3.330;5.336;80;68.844;18;559;1.822;2.174;1.533;605;847;1.603;1.239;1.601;883;66;3.118;1.697;11.040;30.936;6.293;2.036;30.334;11.432;15.642;10.798;4.840;8.106;317;149.539
;04:2,01 a 3,00;34;568;1.309;3.022;823;1.771;638;1.202;853;976;335;14;1.273;3.282;11.707;10.761;3.531;895;27.234;8.907;4.425;2.393;1.960;9.231;161;97.305;3;57;183;786;382;402;133;449;594;439;208;13;865;681;755;8.347;1.643;2.259;10.840;2.200;5.236;9.811;3.806;23.670;46;73.808;37;625;1.492;3.808;1.205;2.173;771;1.651;1.447;1.415;543;27;2.138;3.963;12.462;19.108;5.174;3.154;38.074;11.107;9.661;12.204;5.766;32.901;207;171.113
;05:3,01 a 4,00;17;231;509;2.139;294;1.793;220;648;375;481;102;3;951;1.922;4.671;4.184;1.338;895;7.016;4.808;1.685;1.319;1.486;8.155;91;45.333;1;35;60;379;106;474;43;277;219;180;74;3;609;527;341;3.248;833;1.726;4.552;878;2.120;4.182;2.288;25.891;23;49.069;18;266;569;2.518;400;2.267;263;925;594;661;176;6;1.560;2.449;5.012;7.432;2.171;2.621;11.568;5.686;3.805;5.501;3.774;34.046;114;94.402
;06:4,01 a 5,00;2;91;222;1.177;169;977;94;384;228;310;49;2;447;1.285;1.778;1.895;792;1.321;3.380;1.619;920;830;1.056;14.565;21;33.614;0;18;26;226;61;173;49;137;103;107;24;0;252;406;146;1.650;503;2.037;2.382;460;1.121;2.893;1.546;13.138;11;27.469;2;109;248;1.403;230;1.150;143;521;331;417;73;2;699;1.691;1.924;3.545;1.295;3.358;5.762;2.079;2.041;3.723;2.602;27.703;32;61.083
;07:5,01 a 7,00;1;53;148;1.182;197;1.373;65;323;212;299;34;2;592;1.872;1.306;1.632;881;1.704;3.894;1.139;960;796;1.287;15.698;29;35.679;1;9;23;232;76;189;36;154;105;114;18;0;275;399;179;1.026;547;2.315;2.424;428;1.025;2.018;1.675;22.310;18;35.596;2;62;171;1.414;273;1.562;101;477;317;413;52;2;867;2.271;1.485;2.658;1.428;4.019;6.318;1.567;1.985;2.814;2.962;38.008;47;71.275
;08:7,01 a 10,00;1;32;55;917;133;934;43;194;164;184;9;1;438;2.150;576;765;657;1.646;3.362;790;657;717;1.026;7.980;24;23.455;0;10;6;242;46;167;19;88;63;67;10;0;214;383;115;408;337;1.674;1.613;295;508;1.398;1.219;7.992;7;16.881;1;42;61;1.159;179;1.101;62;282;227;251;19;1;652;2.533;691;1.173;994;3.320;4.975;1.085;1.165;2.115;2.245;15.972;31;40.336
;09:10,01 a 15,00;1;11;12;566;99;706;39;91;101;111;4;0;216;1.411;265;411;513;1.422;2.203;433;467;393;1.222;5.676;19;16.392;0;10;7;114;29;121;9;45;30;41;2;0;102;334;65;170;187;1.011;784;137;316;613;1.097;4.783;7;10.014;1;21;19;680;128;827;48;136;131;152;6;0;318;1.745;330;581;700;2.433;2.987;570;783;1.006;2.319;10.459;26;26.406
;10:15,01 a 20,00;0;5;2;168;41;181;16;37;30;54;0;0;43;380;82;115;171;580;807;131;262;275;887;3.906;14;8.187;0;1;2;23;10;31;1;7;9;8;0;0;15;79;20;50;51;289;258;34;173;282;674;2.133;6;4.156;0;6;4;191;51;212;17;44;39;62;0;0;58;459;102;165;222;869;1.065;165;435;557;1.561;6.039;20;12.343
;11:Mais de 20,00;1;17;2;180;27;151;16;34;28;79;0;0;96;231;53;141;216;614;657;94;247;153;256;4.876;21;8.190;0;0;0;20;3;26;2;7;3;10;0;0;33;31;14;44;47;212;183;15;89;118;118;2.576;3;3.554;1;17;2;200;30;177;18;41;31;89;0;0;129;262;67;185;263;826;840;109;336;271;374;7.452;24;11.744
;{ñ class};13;68;113;664;58;238;89;134;65;115;36;4;208;571;2.471;1.487;367;351;4.501;1.702;1.486;155;416;208;30;15.550;2;2;17;83;18;38;15;64;63;48;64;1;569;67;135;1.248;141;412;2.883;302;2.511;780;429;336;6;10.234;15;70;130;747;76;276;104;198;128;163;100;5;777;638;2.606;2.735;508;763;7.384;2.004;3.997;935;845;544;36;25.784
420540:Florianópolis - SC;Total;98;160;150;354;393;212;325;323;424;146;103;0;937;3.983;6.188;17.406;1.100;2.970;35.237;5.473;13.991;2.314;6.133;44.371;241;143.032;10;28;21;148;177;41;60;253;203;159;274;0;1.083;1.335;755;17.068;1.006;4.048;32.660;1.387;20.129;9.033;8.439;46.766;62;145.145;108;188;171;502;570;253;385;576;627;305;377;0;2.020;5.318;6.943;34.474;2.106;7.018;67.897;6.860;34.120;11.347;14.572;91.137;303;288.177
;00:Até 0,50;0;0;0;2;1;0;1;1;0;0;0;0;10;1;10;106;10;7;184;35;225;10;61;29;0;693;0;0;1;0;2;0;0;2;0;1;0;0;13;1;3;118;16;13;355;13;371;35;51;63;0;1.058;0;0;1;2;3;0;1;3;0;1;0;0;23;2;13;224;26;20;539;48;596;45;112;92;0;1.751
;01:0,51 a 1,00;3;1;2;4;4;5;7;9;12;4;5;0;63;117;171;811;47;36;1.521;182;1.045;77;302;770;4;5.202;2;0;3;4;5;3;3;6;10;9;18;0;56;55;41;903;60;92;3.794;112;2.092;286;490;416;6;8.466;5;1;5;8;9;8;10;15;22;13;23;0;119;172;212;1.714;107;128;5.315;294;3.137;363;792;1.186;10;13.668
;02:1,01 a 1,50;16;28;39;33;28;25;110;42;51;13;41;0;273;48;1.046;3.471;162;220;6.817;598;3.465;177;410;949;53;18.115;4;13;7;18;23;4;37;37;32;15;112;0;512;34;122;3.653;194;680;11.597;304;7.326;1.475;1.124;848;21;28.192;20;41;46;51;51;29;147;79;83;28;153;0;785;82;1.168;7.124;356;900;18.414;902;10.791;1.652;1.534;1.797;74;46.307
;03:1,51 a 2,00;11;61;65;44;42;45;71;56;114;28;34;0;278;70;1.137;6.574;298;254;6.342;1.247;3.497;359;415;624;77;21.743;3;7;6;23;33;10;5;45;66;32;81;0;301;40;173;6.569;308;520;5.063;322;4.104;2.241;995;1.071;18;22.036;14;68;71;67;75;55;76;101;180;60;115;0;579;110;1.310;13.143;606;774;11.405;1.569;7.601;2.600;1.410;1.695;95;43.779
;04:2,01 a 3,00;24;43;33;81;71;56;100;99;114;33;15;0;213;288;1.830;3.789;280;337;8.127;1.655;2.733;533;649;1.907;71;23.081;0;6;2;38;41;11;8;75;48;41;36;0;116;158;181;3.359;193;625;4.446;235;2.692;2.128;1.207;4.796;10;20.452;24;49;35;119;112;67;108;174;162;74;51;0;329;446;2.011;7.148;473;962;12.573;1.890;5.425;2.661;1.856;6.703;81;43.533
;05:3,01 a 4,00;24;15;3;58;52;31;19;38;32;21;1;0;36;394;812;998;101;325;3.327;684;942;300;645;2.202;9;11.069;1;1;0;27;24;2;1;24;10;21;3;0;21;134;96;880;78;494;2.272;113;866;957;937;5.888;5;12.855;25;16;3;85;76;33;20;62;42;42;4;0;57;528;908;1.878;179;819;5.599;797;1.808;1.257;1.582;8.090;14;23.924
;06:4,01 a 5,00;4;4;2;30;43;23;6;17;17;17;1;0;13;519;371;442;50;219;1.853;193;445;211;547;6.413;0;11.440;0;0;1;12;19;4;3;24;11;13;1;0;6;155;40;475;47;322;1.197;74;509;619;661;8.459;0;12.652;4;4;3;42;62;27;9;41;28;30;2;0;19;674;411;917;97;541;3.050;267;954;830;1.208;14.872;0;24.092
;07:5,01 a 7,00;7;0;1;38;60;12;4;23;25;14;0;0;3;638;242;328;44;394;2.208;182;401;187;628;10.639;0;16.078;0;0;1;9;21;2;0;13;8;13;1;0;3;189;30;315;42;468;1.336;64;427;465;775;10.783;0;14.965;7;0;2;47;81;14;4;36;33;27;1;0;6;827;272;643;86;862;3.544;246;828;652;1.403;21.422;0;31.043
;08:7,01 a 10,00;1;0;0;31;51;4;1;4;33;7;1;0;1;513;131;162;39;376;1.783;109;281;124;586;9.082;0;13.320;0;0;0;9;3;1;0;6;10;4;0;0;0;159;19;98;20;348;722;31;249;238;671;7.495;1;10.084;1;0;0;40;54;5;1;10;43;11;1;0;1;672;150;260;59;724;2.505;140;530;362;1.257;16.577;1;23.404
;09:10,01 a 15,00;1;0;0;17;33;2;0;2;16;5;0;0;2;597;69;54;21;303;1.236;48;164;132;792;5.470;0;8.964;0;0;0;2;3;1;1;6;7;6;0;0;0;251;16;33;9;235;460;10;103;174;747;4.296;0;6.360;1;0;0;19;36;3;1;8;23;11;0;0;2;848;85;87;30;538;1.696;58;267;306;1.539;9.766;0;15.324
;10:15,01 a 20,00;0;0;0;7;6;0;0;4;2;1;0;0;0;296;13;18;6;219;351;11;73;49;737;2.791;0;4.584;0;0;0;3;1;0;1;2;0;1;0;0;0;59;4;8;2;103;87;2;17;44;545;1.347;0;2.226;0;0;0;10;7;0;1;6;2;2;0;0;0;355;17;26;8;322;438;13;90;93;1.282;4.138;0;6.810
;11:Mais de 20,00;0;0;0;5;1;0;0;4;3;3;0;0;0;287;5;20;5;197;271;9;69;55;268;2.946;0;4.148;0;0;0;2;0;1;0;0;0;1;0;0;0;39;0;1;3;61;70;4;14;33;110;1.198;0;1.537;0;0;0;7;1;1;0;4;3;4;0;0;0;326;5;21;8;258;341;13;83;88;378;4.144;0;5.685
;{ñ class};7;8;5;4;1;9;6;24;5;0;5;0;45;215;351;633;37;83;1.217;520;651;100;93;549;27;4.595;0;1;0;1;2;2;1;13;1;2;22;0;55;61;30;656;34;87;1.261;103;1.359;338;126;106;1;4.262;7;9;5;5;3;11;7;37;6;2;27;0;100;276;381;1.289;71;170;2.478;623;2.010;438;219;655;28;8.857
431490:Porto Alegre - RS;Total;289;494;1.650;1.837;1.167;2.253;354;1.864;1.959;2.538;585;1;3.680;4.201;19.206;44.471;9.183;8.516;71.109;26.236;26.430;14.978;11.358;66.662;1.057;322.078;51;110;267;360;688;376;96;1.332;1.001;2.175;1.042;1;3.393;1.324;2.824;41.532;6.004;9.709;51.416;7.897;36.910;46.219;19.272;100.389;527;334.915;340;604;1.917;2.197;1.855;2.629;450;3.196;2.960;4.713;1.627;2;7.073;5.525;22.030;86.003;15.187;18.225;122.525;34.133;63.340;61.197;30.630;167.051;1.584;656.993
;00:Até 0,50;2;0;3;16;10;18;1;8;25;11;0;0;22;7;136;510;48;13;560;150;339;54;151;18;6;2.108;1;0;3;10;9;7;0;4;3;8;4;0;32;2;32;577;39;29;793;100;522;143;141;28;1;2.488;3;0;6;26;19;25;1;12;28;19;4;0;54;9;168;1.087;87;42;1.353;250;861;197;292;46;7;4.596
;01:0,51 a 1,00;11;15;27;28;26;27;5;85;39;59;15;0;100;45;706;2.673;313;95;2.920;838;2.158;332;585;224;36;11.362;9;6;14;11;18;17;3;56;48;69;45;0;176;3;270;2.880;328;232;5.889;724;4.045;997;1.140;479;75;17.534;20;21;41;39;44;44;8;141;87;128;60;0;276;48;976;5.553;641;327;8.809;1.562;6.203;1.329;1.725;703;111;28.896
;02:1,01 a 1,50;42;95;222;139;130;57;78;238;310;322;150;0;683;94;3.461;13.229;1.963;239;14.923;4.731;7.593;1.146;1.053;2.859;259;54.016;3;24;81;60;120;48;30;202;266;381;421;0;1.238;38;589;16.544;1.546;715;16.820;1.895;12.758;4.429;3.694;13.389;68;75.359;45;119;303;199;250;105;108;440;576;703;571;0;1.921;132;4.050;29.773;3.509;954;31.743;6.626;20.351;5.575;4.747;16.248;327;129.375
;03:1,51 a 2,00;53;153;498;295;170;215;92;332;343;635;207;0;1.202;283;5.557;11.203;2.183;335;17.569;5.478;5.784;2.255;1.160;4.185;181;60.368;9;21;69;82;165;67;23;296;226;565;333;1;813;32;657;9.323;1.288;814;8.725;1.363;7.503;7.946;3.265;19.938;45;63.569;62;174;567;377;335;282;115;628;569;1.200;540;1;2.015;315;6.214;20.526;3.471;1.149;26.294;6.841;13.287;10.201;4.425;24.123;226;123.937
;04:2,01 a 3,00;74;122;384;480;231;807;103;486;461;604;144;1;733;462;3.890;7.817;1.890;637;14.107;6.064;4.084;3.101;1.894;8.003;117;56.696;10;22;35;82;155;81;19;273;222;475;130;0;364;129;558;5.301;1.124;1.243;7.438;1.212;4.106;10.158;2.765;21.981;39;57.922;84;144;419;562;386;888;122;759;683;1.079;274;1;1.097;591;4.448;13.118;3.014;1.880;21.545;7.276;8.190;13.259;4.659;29.984;156;114.618
;05:3,01 a 4,00;27;32;183;301;124;400;30;195;174;247;17;0;275;445;1.844;2.920;877;798;4.811;2.464;1.672;1.818;1.257;4.762;61;25.734;6;11;22;42;81;33;5;145;76;203;29;0;174;99;269;2.194;568;1.070;3.366;716;1.832;5.374;1.885;11.157;39;29.396;33;43;205;343;205;433;35;340;250;450;46;0;449;544;2.113;5.114;1.445;1.868;8.177;3.180;3.504;7.192;3.142;15.919;100;55.130
;06:4,01 a 5,00;17;12;77;143;95;197;7;131;127;154;16;0;153;404;785;1.387;429;690;2.821;1.151;856;1.187;808;6.074;48;17.769;2;6;8;16;33;19;3;110;43;123;11;0;92;170;117;1.124;317;924;1.751;544;1.028;4.410;1.310;6.276;26;18.463;19;18;85;159;128;216;10;241;170;277;27;0;245;574;902;2.511;746;1.614;4.572;1.695;1.884;5.597;2.118;12.350;74;36.232
;07:5,01 a 7,00;10;2;67;146;121;136;7;103;133;165;13;0;131;745;566;1.269;461;1.194;3.584;1.253;1.062;1.064;1.115;12.640;58;26.045;5;3;8;28;31;31;7;83;36;142;16;0;73;274;109;975;309;1.513;1.839;487;1.216;3.411;1.534;7.582;47;19.759;15;5;75;174;152;167;14;186;169;307;29;0;204;1.019;675;2.244;770;2.707;5.423;1.740;2.278;4.475;2.649;20.222;105;45.804
;08:7,01 a 10,00;12;3;48;96;100;109;4;66;76;101;6;0;113;634;277;760;348;1.514;3.096;863;957;1.193;951;9.728;43;21.098;3;5;8;16;34;21;2;42;19;71;7;0;45;203;55;572;160;1.356;1.307;250;958;3.676;1.144;7.260;31;17.245;15;8;56;112;134;130;6;108;95;172;13;0;158;837;332;1.332;508;2.870;4.403;1.113;1.915;4.869;2.095;16.988;74;38.343
;09:10,01 a 15,00;7;2;19;66;94;95;2;47;62;77;0;0;38;607;105;537;241;1.398;2.057;485;415;943;862;9.141;64;17.364;2;1;1;10;22;12;0;21;14;36;1;0;27;238;24;286;99;918;680;128;334;1.836;826;6.872;18;12.406;9;3;20;76;116;107;2;68;76;113;1;0;65;845;129;823;340;2.316;2.737;613;749;2.779;1.688;16.013;82;29.770
;10:15,01 a 20,00;4;0;4;25;20;18;1;10;22;31;1;0;13;241;31;169;90;646;756;207;115;581;706;4.158;19;7.868;1;2;0;0;7;3;1;11;1;12;0;0;6;77;3;93;30;358;219;29;52;893;686;2.464;3;4.951;5;2;4;25;27;21;2;21;23;43;1;0;19;318;34;262;120;1.004;975;236;167;1.474;1.392;6.622;22;12.819
