;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;06:4,01 a 5,00;131;11;8;14;1;1;1;28;0;27;56;0;20;79;100;152;45;111;225;110;138;515;146;3.701;3;5.623;8;1;2;1;0;0;1;8;0;3;15;1;23;19;23;97;11;140;94;40;127;318;135;4.028;2;5.097;139;12;10;15;1;1;2;36;0;30;71;1;43;98;123;249;56;251;319;150;265;833;281;7.729;5;10.720
;07:5,01 a 7,00;73;11;15;25;0;1;0;14;5;10;35;0;24;216;104;131;63;193;191;186;165;173;194;3.246;2;5.077;17;0;2;3;0;0;1;4;0;1;8;0;6;60;20;97;12;208;81;47;175;245;156;4.719;1;5.863;90;11;17;28;0;1;1;18;5;11;43;0;30;276;124;228;75;401;272;233;340;418;350;7.965;3;10.940
;08:7,01 a 10,00;88;8;5;11;2;0;1;11;1;6;24;0;12;248;113;57;35;261;90;95;84;134;166;2.526;0;3.978;8;1;0;1;0;0;0;6;0;0;0;1;4;50;29;22;4;237;55;40;81;138;134;3.019;0;3.830;96;9;5;12;2;0;1;17;1;6;24;1;16;298;142;79;39;498;145;135;165;272;300;5.545;0;7.808
;09:10,01 a 15,00;181;5;5;8;0;0;0;5;0;5;21;0;4;231;43;35;16;262;105;55;53;41;135;1.500;0;2.710;45;3;0;1;0;0;0;2;0;0;3;0;1;56;6;13;1;238;29;19;34;43;128;1.657;0;2.279;226;8;5;9;0;0;0;7;0;5;24;0;5;287;49;48;17;500;134;74;87;84;263;3.157;0;4.989
;10:15,01 a 20,00;244;5;0;1;0;1;0;2;0;2;3;0;6;112;8;8;3;166;41;32;11;18;52;954;0;1.669;37;1;0;0;0;0;0;0;0;0;0;0;1;14;0;2;0;68;8;3;6;8;42;683;0;873;281;6;0;1;0;1;0;2;0;2;3;0;7;126;8;10;3;234;49;35;17;26;94;1.637;0;2.542
;11:Mais de 20,00;563;2;2;3;0;0;0;0;0;0;12;0;5;113;10;8;3;68;49;24;20;17;16;1.869;0;2.784;53;1;0;0;0;0;0;0;0;0;0;0;0;34;2;1;0;17;12;1;4;10;1;1.152;0;1.288;616;3;2;3;0;0;0;0;0;0;12;0;5;147;12;9;3;85;61;25;24;27;17;3.021;0;4.072
;{ñ class};1;6;7;2;0;0;3;1;3;1;3;0;11;9;144;46;10;5;41;67;96;10;59;29;2;556;0;4;0;0;0;0;0;2;0;0;7;0;2;2;11;51;3;4;22;6;47;47;48;23;1;280;1;10;7;2;0;0;3;3;3;1;10;0;13;11;155;97;13;9;63;73;143;57;107;52;3;836
292740:Salvador - BA;Total;2.224;882;1.238;851;422;298;1.389;1.632;370;2.159;1.550;30;5.290;7.090;34.281;51.584;11.810;5.536;56.631;32.316;32.213;13.670;14.129;84.624;1.095;363.314;588;126;293;225;94;25;218;993;167;828;3.427;19;2.966;1.900;3.467;37.173;5.871;5.900;28.572;6.057;33.692;23.652;20.931;117.454;193;294.831;2.812;1.008;1.531;1.076;516;323;1.607;2.625;537;2.987;4.977;49;8.256;8.990;37.748;88.757;17.681;11.436;85.203;38.373;65.905;37.322;35.060;202.078;1.288;658.145
;00:Até 0,50;1;1;1;1;1;2;4;8;1;3;1;0;10;93;82;174;42;10;140;35;322;3;127;43;0;1.105;0;0;0;1;1;0;0;9;0;1;3;0;4;78;27;204;22;14;71;17;212;7;139;49;0;859;1;1;1;2;2;2;4;17;1;4;4;0;14;171;109;378;64;24;211;52;534;10;266;92;0;1.964
;01:0,51 a 1,00;3;18;34;17;10;6;112;87;30;112;108;2;317;19;568;2.646;349;44;1.619;655;1.870;119;731;920;378;10.774;4;5;14;5;3;1;18;45;25;66;293;3;200;7;87;2.026;180;106;2.310;231;2.089;215;1.425;1.129;35;10.522;7;23;48;22;13;7;130;132;55;178;401;5;517;26;655;4.672;529;150;3.929;886;3.959;334;2.156;2.049;413;21.296
;02:1,01 a 1,50;63;394;339;99;88;83;472;406;181;852;968;14;2.213;1.501;11.617;27.888;4.484;329;23.109;5.182;15.642;3.205;2.802;5.264;489;107.684;16;41;88;37;33;12;80;261;103;410;2.646;13;1.633;273;945;22.231;2.564;660;12.880;1.302;16.853;6.878;5.295;13.852;76;89.182;79;435;427;136;121;95;552;667;284;1.262;3.614;27;3.846;1.774;12.562;50.119;7.048;989;35.989;6.484;32.495;10.083;8.097;19.116;565;196.866
;03:1,51 a 2,00;54;155;295;134;113;74;295;205;52;324;231;7;1.130;339;7.006;10.313;2.198;169;14.904;5.060;4.819;2.341;1.699;5.243;105;57.265;10;18;123;65;23;7;25;101;18;126;256;2;528;31;390;6.206;1.072;329;4.669;1.134;3.882;4.948;2.449;9.863;23;36.298;64;173;418;199;136;81;320;306;70;450;487;9;1.658;370;7.396;16.519;3.270;498;19.573;6.194;8.701;7.289;4.148;15.106;128;93.563
;04:2,01 a 3,00;89;130;336;135;108;61;170;238;40;358;139;3;734;806;7.501;5.322;1.908;272;8.594;8.681;3.971;1.962;1.764;12.074;43;55.439;9;19;30;46;11;4;40;137;9;63;111;1;252;166;518;3.486;756;407;3.938;1.351;4.171;4.247;2.403;21.983;23;44.181;98;149;366;181;119;65;210;375;49;421;250;4;986;972;8.019;8.808;2.664;679;12.532;10.032;8.142;6.209;4.167;34.057;66;99.620
;05:3,01 a 4,00;78;70;90;124;26;33;120;150;15;177;44;2;334;571;2.390;2.117;824;477;2.698;6.713;1.619;892;1.333;9.440;21;30.358;14;11;11;29;9;0;18;98;3;53;33;0;108;116;267;1.168;453;535;1.371;543;1.996;1.734;1.828;16.531;17;26.946;92;81;101;153;35;33;138;248;18;230;77;2;442;687;2.657;3.285;1.277;1.012;4.069;7.256;3.615;2.626;3.161;25.971;38;57.304
;06:4,01 a 5,00;75;35;35;91;11;6;73;120;11;76;16;0;172;894;1.195;1.004;551;394;1.437;1.560;971;3.028;1.042;23.343;8;36.148;19;5;8;12;5;1;8;82;2;16;15;0;67;208;138;552;253;483;895;297;856;1.671;1.528;16.326;2;23.449;94;40;43;103;16;7;81;202;13;92;31;0;239;1.102;1.333;1.556;804;877;2.332;1.857;1.827;4.699;2.570;39.669;10;59.597
;07:5,01 a 7,00;82;24;41;91;14;5;54;128;21;89;12;1;111;1.120;1.235;856;559;825;1.237;1.474;1.139;1.172;1.447;11.080;13;22.830;19;8;5;12;7;0;13;75;3;32;19;0;61;365;389;613;299;876;861;434;1.385;1.371;2.094;19.007;3;27.951;101;32;46;103;21;5;67;203;24;121;31;1;172;1.485;1.624;1.469;858;1.701;2.098;1.908;2.524;2.543;3.541;30.087;16;50.781
;08:7,01 a 10,00;89;14;17;81;6;11;42;148;13;48;9;0;113;703;851;442;323;974;1.119;813;725;339;1.140;6.036;9;14.065;16;13;2;6;0;0;5;94;1;21;4;0;29;295;350;263;108;1.000;638;302;1.049;1.165;1.557;9.251;3;16.172;105;27;19;87;6;11;47;242;14;69;13;0;142;998;1.201;705;431;1.974;1.757;1.115;1.774;1.504;2.697;15.287;12;30.237
;09:10,01 a 15,00;380;10;10;46;17;4;20;84;1;35;3;0;37;473;545;240;228;1.025;789;514;449;275;915;4.742;11;10.853;187;4;1;5;1;0;4;53;1;9;1;0;16;187;238;98;70;884;451;190;475;738;1.173;4.386;5;9.177;567;14;11;51;18;4;24;137;2;44;4;0;53;660;783;338;298;1.909;1.240;704;924;1.013;2.088;9.128;16;20.030
;10:15,01 a 20,00;343;3;3;11;5;2;7;27;0;22;2;0;22;235;192;82;91;490;265;214;180;148;578;2.757;5;5.684;129;0;0;2;1;0;2;17;0;2;0;0;5;101;68;29;9;343;104;80;125;245;606;1.917;1;3.786;472;3;3;13;6;2;9;44;0;24;2;0;27;336;260;111;100;833;369;294;305;393;1.184;4.674;6;9.470
;11:Mais de 20,00;956;2;7;13;8;9;5;28;3;44;0;0;24;279;237;112;130;480;224;185;225;120;372;3.624;6;7.093;163;0;0;0;0;0;2;7;0;8;0;0;2;55;22;15;19;166;35;49;172;214;268;3.104;4;4.305;1.119;2;7;13;8;9;7;35;3;52;0;0;26;334;259;127;149;646;259;234;397;334;640;6.728;10;11.398
;{ñ class};11;26;30;8;15;2;15;3;2;19;17;1;73;57;862;388;123;47;496;1.230;281;66;179;58;7;4.016;2;2;11;5;0;0;3;14;2;21;46;0;61;18;28;282;66;97;349;127;427;219;166;56;1;2.003;13;28;41;13;15;2;18;17;4;40;63;1;134;75;890;670;189;144;845;1.357;708;285;345;114;8;6.019
310620:Belo Horizonte - MG;Total;1.271;1.489;11.202;3.254;1.041;2.857;2.318;4.856;2.520;3.770;2.844;911;8.032;21.269;90.625;71.957;14.103;10.980;97.743;42.330;55.951;11.975;13.291;119.247;5.067;600.903;384;261;1.488;700;290;185;391;2.522;1.788;2.037;6.718;706;6.828;3.383;7.080;57.343;7.627;11.210;66.399;8.625;66.669;31.789;20.031;171.312;2.575;478.341;1.655;1.750;12.690;3.954;1.331;3.042;2.709;7.378;4.308;5.807;9.562;1.617;14.860;24.652;97.705;129.300;21.730;22.190;164.142;50.955;122.620;43.764;33.322;290.559;7.642;1.079.244
;00:Até 0,50;0;2;27;1;2;0;2;7;3;17;9;1;5;49;177;359;54;3;252;21;223;179;144;127;9;1.673;3;1;5;2;2;3;1;5;2;4;13;13;6;14;33;261;30;5;1.021;25;588;364;209;249;19;2.878;3;3;32;3;4;3;3;12;5;21;22;14;11;63;210;620;84;8;1.273;46;811;543;353;376;28;4.551
;01:0,51 a 1,00;20;59;76;35;11;10;43;58;71;55;58;24;308;35;3.004;1.358;221;30;2.400;593;4.918;148;386;406;425;14.752;6;8;24;13;1;1;13;57;49;35;109;17;644;18;386;1.844;204;27;5.779;227;6.579;391;921;1.099;198;18.650;26;67;100;48;12;11;56;115;120;90;167;41;952;53;3.390;3.202;425;57;8.179;820;11.497;539;1.307;1.505;623;33.402
;02:1,01 a 1,50;99;694;2.008;646;286;262;793;961;931;1.449;1.226;434;3.819;584;28.731;36.039;5.146;577;25.643;6.077;20.040;1.498;1.584;2.135;2.232;143.894;55;135;394;185;144;55;158;685;1.006;1.168;4.467;487;4.562;122;2.578;35.408;3.595;1.582;28.607;1.967;34.878;6.391;4.100;9.885;1.450;144.064;154;829;2.402;831;430;317;951;1.646;1.937;2.617;5.693;921;8.381;706;31.309;71.447;8.741;2.159;54.250;8.044;54.918;7.889;5.684;12.020;3.682;287.958
;03:1,51 a 2,00;69;311;1.331;573;204;348;770;683;467;785;676;274;1.464;1.281;21.502;15.384;2.924;371;21.923;10.169;14.863;1.874;1.736;6.763;1.175;107.920;24;36;153;120;52;33;89;440;307;328;992;123;624;233;948;8.925;1.419;676;10.864;2.182;9.143;5.151;2.085;19.165;363;64.475;93;347;1.484;693;256;381;859;1.123;774;1.113;1.668;397;2.088;1.514;22.450;24.309;4.343;1.047;32.787;12.351;24.006;7.025;3.821;25.928;1.538;172.395
;04:2,01 a 3,00;124;227;1.241;683;262;1.329;463;1.048;364;611;389;94;965;1.709;17.458;9.173;2.477;761;26.028;5.800;7.655;3.284;1.533;11.156;660;95.494;30;37;142;143;43;26;68;504;195;208;592;30;384;280;1.114;5.601;1.152;1.062;8.569;1.353;6.306;9.401;2.333;44.248;243;84.064;154;264;1.383;826;305;1.355;531;1.552;559;819;981;124;1.349;1.989;18.572;14.774;3.629;1.823;34.597;7.153;13.961;12.685;3.866;55.404;903;179.558
;05:3,01 a 4,00;96;69;860;338;91;320;104;664;245;189;149;34;425;2.337;6.854;3.603;1.065;960;7.032;10.727;2.440;1.350;1.123;18.228;190;59.493;28;17;93;84;17;20;26;310;87;79;178;11;189;92;596;2.136;453;1.099;3.244;765;2.341;4.016;1.747;27.983;102;45.713;124;86;953;422;108;340;130;974;332;268;327;45;614;2.429;7.450;5.739;1.518;2.059;10.276;11.492;4.781;5.366;2.870;46.211;292;105.206
;06:4,01 a 5,00;96;24;1.186;233;58;130;36;354;132;101;82;14;289;2.086;3.075;1.902;583;1.029;3.037;2.553;1.281;772;1.127;14.962;81;35.223;29;9;56;48;12;7;10;120;35;34;86;3;100;250;343;893;286;1.047;1.722;355;1.501;1.704;1.850;18.946;50;29.496;125;33;1.242;281;70;137;46;474;167;135;168;17;389;2.336;3.418;2.795;869;2.076;4.759;2.908;2.782;2.476;2.977;33.908;131;64.719
;07:5,01 a 7,00;205;25;1.806;236;64;121;40;362;93;120;88;10;257;2.459;3.107;1.797;574;1.731;3.366;2.017;1.563;773;1.400;29.477;109;51.800;44;7;119;46;7;16;9;140;45;58;66;1;72;435;332;1.169;225;1.673;1.966;604;1.753;1.798;2.102;20.291;46;33.024;249;32;1.925;282;71;137;49;502;138;178;154;11;329;2.894;3.439;2.966;799;3.404;5.332;2.621;3.316;2.571;3.502;49.768;155;84.824
;08:7,01 a 10,00;195;13;792;191;24;149;17;270;83;98;66;4;137;2.942;2.165;974;390;1.588;2.734;1.256;992;888;1.314;14.999;73;32.354;60;6;168;30;6;13;9;94;21;36;45;1;54;934;417;429;132;1.572;1.479;466;986;1.250;1.861;12.078;29;22.176;255;19;960;221;30;162;26;364;104;134;111;5;191;3.876;2.582;1.403;522;3.160;4.213;1.722;1.978;2.138;3.175;27.077;102;54.530
;09:10,01 a 15,00;175;15;642;133;13;84;10;238;54;139;40;1;97;4.735;1.047;404;225;1.785;1.966;952;631;654;1.034;8.634;15;23.723;61;3;197;14;1;6;3;66;16;45;19;0;48;617;184;133;53;1.451;996;320;558;613;1.243;7.913;4;14.564;236;18;839;147;14;90;13;304;70;184;59;1;145;5.352;1.231;537;278;3.236;2.962;1.272;1.189;1.267;2.277;16.547;19;38.287
;10:15,01 a 20,00;81;4;381;66;9;28;3;55;24;91;14;0;40;1.394;357;139;121;837;947;437;245;285;1.122;4.402;9;11.091;28;0;66;6;1;2;1;29;1;17;7;0;3;144;47;39;21;523;480;135;159;189;958;3.662;0;6.518;109;4;447;72;10;30;4;84;25;108;21;0;43;1.538;404;178;142;1.360;1.427;572;404;474;2.080;8.064;9;17.609
;11:Mais de 20,00;106;11;700;87;10;40;3;127;42;63;32;0;67;1.473;547;122;170;1.274;1.220;448;356;180;573;7.859;27;15.537;15;1;56;5;0;1;0;39;4;4;0;0;12;221;36;21;11;443;460;93;255;179;324;5.708;3;7.891;121;12;756;92;10;41;3;166;46;67;32;0;79;1.694;583;143;181;1.717;1.680;541;611;359;897;13.567;30;23.428
;{ñ class};5;35;152;32;7;36;34;29;11;52;15;21;159;185;2.601;703;153;34;1.195;1.280;744;90;215;99;62;7.949;1;1;15;4;4;2;4;33;20;21;144;20;130;23;66;484;46;50;1.212;133;1.622;342;298;85;68;4.828;6;36;167;36;11;38;38;62;31;73;159;41;289;208;2.667;1.187;199;84;2.407;1.413;2.366;432;513;184;130;12.777
320530:Vitória - ES;Total;2.157;62;385;1.356;16;47;100;1.123;146;606;89;2;897;2.295;10.476;12.408;2.978;2.572;13.564;11.389;12.431;1.863;3.239;27.603;649;108.453;420;11;28;50;0;26;15;629;60;104;371;0;1.350;284;994;11.455;1.659;2.606;8.097;2.166;12.601;6.028;4.437;39.922;218;93.531;2.577;73;413;1.406;16;73;115;1.752;206;710;460;2;2.247;2.579;11.470;23.863;4.637;5.178;21.661;13.555;25.032;7.891;7.676;67.525;867;201.984
;00:Até 0,50;0;0;0;0;0;0;0;16;0;10;0;0;6;4;85;111;11;4;26;44;369;16;68;103;0;873;0;0;0;0;0;0;0;12;0;1;0;0;2;0;51;40;5;9;56;24;198;35;63;109;0;605;0;0;0;0;0;0;0;28;0;11;0;0;8;4;136;151;16;13;82;68;567;51;131;212;0;1.478
;01:0,51 a 1,00;24;0;6;2;0;0;1;18;5;0;7;1;9;11;290;216;49;10;199;259;1.570;15;176;219;16;3.103;15;0;1;0;0;0;1;10;2;1;6;0;18;4;44;229;28;18;333;79;1.206;69;160;858;3;3.085;39;0;7;2;0;0;2;28;7;1;13;1;27;15;334;445;77;28;532;338;2.776;84;336;1.077;19;6.188
;02:1,01 a 1,50;57;12;29;114;4;16;36;193;64;13;63;1;482;162;4.204;6.347;884;126;4.754;1.199;3.828;301;425;1.123;131;24.568;4;4;6;4;0;17;10;91;28;21;304;0;1.132;6;454;6.834;628;229;4.409;382;6.882;1.872;804;4.291;39;28.451;61;16;35;118;4;33;46;284;92;34;367;1;1.614;168;4.658;13.181;1.512;355;9.163;1.581;10.710;2.173;1.229;5.414;170;53.019
;03:1,51 a 2,00;30;8;12;76;3;13;24;145;32;5;12;0;198;704;2.875;2.507;441;70;4.016;1.103;1.513;386;376;2.019;44;16.612;2;3;1;8;0;7;0;69;10;11;41;0;83;10;104;2.245;238;138;1.228;304;1.570;1.692;667;4.116;13;12.560;32;11;13;84;3;20;24;214;42;16;53;0;281;714;2.979;4.752;679;208;5.244;1.407;3.083;2.078;1.043;6.135;57;29.172
;04:2,01 a 3,00;25;32;37;535;5;8;26;256;22;105;3;0;85;619;1.606;1.676;544;176;2.097;1.706;1.330;581;457;4.018;110;16.059;18;1;4;18;0;2;1;153;8;4;15;0;46;23;126;1.230;266;207;875;360;962;1.424;744;9.682;19;16.188;43;33;41;553;5;10;27;409;30;109;18;0;131;642;1.732;2.906;810;383;2.972;2.066;2.292;2.005;1.201;13.700;129;32.247
;05:3,01 a 4,00;41;3;21;287;0;5;11;123;8;105;1;0;35;100;462;704;336;195;676;1.498;531;189;370;5.134;42;10.877;23;1;2;9;0;0;2;73;1;13;3;0;25;10;71;467;175;206;395;249;469;326;517;5.302;45;8.384;64;4;23;296;0;5;13;196;9;118;4;0;60;110;533;1.171;511;401;1.071;1.747;1.000;515;887;10.436;87;19.261
;06:4,01 a 5,00;164;1;16;83;3;0;0;90;5;136;1;0;29;75;244;314;155;221;380;1.246;292;101;215;1.698;38;5.507;48;1;4;4;0;0;1;51;2;18;0;0;7;22;42;167;116;280;178;169;254;175;299;2.906;28;4.772;212;2;20;87;3;0;1;141;7;154;1;0;36;97;286;481;271;501;558;1.415;546;276;514;4.604;66;10.279
;07:5,01 a 7,00;401;1;44;108;0;0;1;98;6;101;1;0;18;130;219;215;201;383;454;1.541;477;106;338;3.805;51;8.699;67;1;3;5;0;0;0;66;4;14;0;0;9;56;46;96;91;434;228;193;328;245;429;4.653;14;6.982;468;2;47;113;0;0;1;164;10;115;1;0;27;186;265;311;292;817;682;1.734;805;351;767;8.458;65;15.681
;08:7,01 a 10,00;364;2;105;69;1;3;0;94;3;64;1;0;19;201;152;125;140;453;314;1.368;416;75;331;2.733;111;7.144;67;0;3;2;0;0;0;41;1;9;2;0;4;85;32;56;53;442;148;169;183;82;356;3.054;29;4.818;431;2;108;71;1;3;0;135;4;73;3;0;23;286;184;181;193;895;462;1.537;599;157;687;5.787;140;11.962
;09:10,01 a 15,00;378;0;65;15;0;2;0;33;0;43;0;0;5;157;74;77;106;494;259;820;499;40;292;2.996;90;6.445;85;0;1;0;0;0;0;36;2;5;0;0;2;36;15;23;31;455;124;144;155;40;241;2.371;24;3.790;463;0;66;15;0;2;0;69;2;48;0;0;7;193;89;100;137;949;383;964;654;80;533;5.367;114;10.235
;10:15,01 a 20,00;213;0;26;9;0;0;0;16;1;12;0;0;0;51;26;17;41;253;114;262;285;17;97;1.507;15;2.962;59;0;2;0;0;0;0;13;1;3;0;0;0;15;3;3;8;128;21;43;35;7;73;1.079;2;1.495;272;0;28;9;0;0;0;29;2;15;0;0;0;66;29;20;49;381;135;305;320;24;170;2.586;17;4.457
;11:Mais de 20,00;454;0;24;4;0;0;0;36;0;11;0;0;0;61;20;19;43;170;142;209;525;21;62;2.198;1;4.000;32;0;1;0;0;0;0;10;0;4;0;0;0;13;0;2;5;40;42;32;23;4;40;1.408;0;1.656;486;0;25;4;0;0;0;46;0;15;0;0;0;74;20;21;48;210;184;241;548;25;102;3.606;1;5.656
;{ñ class};6;3;0;54;0;0;1;5;0;1;0;0;11;20;219;80;27;17;133;134;796;15;32;50;0;1.604;0;0;0;0;0;0;0;4;1;0;0;0;22;4;6;63;15;20;60;18;336;57;44;93;2;745;6;3;0;54;0;0;1;9;1;1;0;0;33;24;225;143;42;37;193;152;1.132;72;76;143;2;2.349
330455:Rio de Janeiro - RJ;Total;10.202;4.015;10.925;8.930;3.155;6.085;2.339;13.215;7.381;15.234;5.338;391;23.556;26.748;66.539;156.665;38.690;29.439;225.300;106.740;139.783;25.704;36.997;201.409;1.567;1.166.347;3.116;729;1.605;1.764;1.183;634;403;6.906;3.965;9.210;14.915;180;11.240;4.677;6.439;111.729;19.413;29.213;90.820;28.805;114.346;54.869;60.168;219.144;194;795.667;13.318;4.744;12.530;10.694;4.338;6.719;2.742;20.121;11.346;24.444;20.253;571;34.796;31.425;72.978;268.394;58.103;58.652;316.120;135.545;254.129;80.573;97.165;420.553;1.761;1.962.014
;00:Até 0,50;0;19;33;5;0;1;0;16;25;70;3;1;27;25;116;102;43;8;161;337;543;27;388;97;0;2.047;0;0;1;2;0;2;0;17;17;28;110;0;3;5;28;91;41;24;96;84;437;38;679;95;0;1.798;0;19;34;7;0;3;0;33;42;98;113;1;30;30;144;193;84;32;257;421;980;65;1.067;192;0;3.845
;01:0,51 a 1,00;62;60;121;161;86;76;106;253;65;209;222;8;373;142;1.153;2.772;543;165;3.615;1.918;5.035;149;1.683;1.153;57;20.187;2;12;26;22;16;9;16;126;52;97;203;32;425;31;130;1.458;189;138;2.684;284;5.524;294;3.547;724;11;16.052;64;72;147;183;102;85;122;379;117;306;425;40;798;173;1.283;4.230;732;303;6.299;2.202;10.559;443;5.230;1.877;68;36.239
;02:1,01 a 1,50;84;511;1.416;723;289;265;815;1.835;1.028;2.074;2.181;118;8.814;1.831;6.832;67.422;11.572;998;42.996;11.957;65.158;4.230;5.289;4.460;572;243.470;24;152;349;284;318;57;185;1.268;1.225;2.488;9.103;59;6.788;323;949;60.090;6.454;1.329;29.786;3.694;63.405;15.073;11.848;7.033;82;222.366;108;663;1.765;1.007;607;322;1.000;3.103;2.253;4.562;11.284;177;15.602;2.154;7.781;127.512;18.026;2.327;72.782;15.651;128.563;19.303;17.137;11.493;654;465.836
;03:1,51 a 2,00;111;697;2.031;1.055;440;582;334;1.447;668;1.982;1.085;105;3.398;7.846;17.974;33.378;6.706;1.099;52.632;18.915;23.048;4.410;3.935;13.468;520;197.866;18;146;390;383;318;54;66;865;641;1.518;2.490;34;1.350;1.417;1.155;21.706;2.806;1.379;17.349;6.913;13.238;10.667;10.250;35.091;22;130.266;129;843;2.421;1.438;758;636;400;2.312;1.309;3.500;3.575;139;4.748;9.263;19.129;55.084;9.512;2.478;69.981;25.828;36.286;15.077;14.185;48.559;542;328.132
;04:2,01 a 3,00;188;970;2.139;1.726;751;1.177;672;2.895;1.040;2.577;933;76;3.898;2.771;22.199;27.508;6.084;2.436;59.924;21.923;17.670;4.717;5.388;31.523;177;221.362;28;150;274;324;286;118;54;1.313;622;1.133;1.912;15;880;224;1.518;15.267;2.666;3.611;13.605;5.205;10.799;10.427;8.548;23.768;26;102.773;216;1.120;2.413;2.050;1.037;1.295;726;4.208;1.662;3.710;2.845;91;4.778;2.995;23.717;42.775;8.750;6.047;73.529;27.128;28.469;15.144;13.936;55.291;203;324.135
;05:3,01 a 4,00;160;542;1.182;1.277;453;1.216;219;1.774;766;1.462;372;33;1.980;2.012;6.630;10.509;3.028;2.871;21.392;18.910;8.241;2.585;3.664;25.272;133;116.683;46;70;119;147;68;98;37;713;252;800;401;17;593;206;601;5.546;1.721;3.466;6.436;2.402;5.265;4.923;5.025;29.263;17;68.232;206;612;1.301;1.424;521;1.314;256;2.487;1.018;2.262;773;50;2.573;2.218;7.231;16.055;4.749;6.337;27.828;21.312;13.506;7.508;8.689;54.535;150;184.915
;06:4,01 a 5,00;249;314;815;887;288;720;69;1.104;783;1.021;121;9;1.362;1.214;2.731;4.720;1.580;2.781;9.641;6.361;4.118;4.113;2.728;26.847;35;74.611;102;38;75;110;31;59;10;508;159;482;184;8;375;257;374;2.347;861;3.253;3.861;1.414;3.241;4.293;4.059;44.393;11;70.505;351;352;890;997;319;779;79;1.612;942;1.503;305;17;1.737;1.471;3.105;7.067;2.441;6.034;13.502;7.775;7.359;8.406;6.787;71.240;46;145.116
;07:5,01 a 7,00;334;299;1.269;1.050;323;686;42;1.376;975;1.370;133;16;1.839;2.227;2.690;4.486;1.727;4.365;9.624;6.805;4.795;2.196;3.722;37.985;17;90.351;129;53;89;134;49;83;12;768;209;583;170;6;334;444;500;2.303;1.087;4.805;4.722;2.365;4.000;4.147;5.191;34.080;8;66.271;463;352;1.358;1.184;372;769;54;2.144;1.184;1.953;303;22;2.173;2.671;3.190;6.789;2.814;9.170;14.346;9.170;8.795;6.343;8.913;72.065;25;156.622
;08:7,01 a 10,00;537;201;822;744;216;497;29;947;689;1.349;110;7;806;3.263;2.113;2.396;1.579;3.880;7.812;6.251;3.623;1.633;3.621;25.980;22;69.127;225;48;102;142;35;73;14;424;249;742;88;6;185;643;634;1.342;1.156;3.958;4.022;2.190;2.856;2.561;4.539;19.513;9;45.756;762;249;924;886;251;570;43;1.371;938;2.091;198;13;991;3.906;2.747;3.738;2.735;7.838;11.834;8.441;6.479;4.194;8.160;45.493;31;114.883
;09:10,01 a 15,00;2.708;140;425;550;148;372;14;601;497;1.155;74;4;349;2.501;1.311;1.050;1.467;3.995;5.970;4.948;2.568;790;2.843;13.994;14;48.488;1.138;30;97;124;29;45;7;355;215;571;41;1;91;467;294;476;955;3.473;3.383;1.877;2.028;1.063;3.250;10.403;2;30.415;3.846;170;522;674;177;417;21;956;712;1.726;115;5;440;2.968;1.605;1.526;2.422;7.468;9.353;6.825;4.596;1.853;6.093;24.397;16;78.903
;10:15,01 a 20,00;1.080;52;157;209;56;176;1;308;220;711;22;1;92;955;622;365;899;2.487;3.264;2.856;1.206;363;1.466;7.230;2;24.800;454;5;35;35;3;17;0;163;90;299;10;0;22;241;104;108;462;1.641;1.651;979;785;522;1.432;5.337;2;14.397;1.534;57;192;244;59;193;1;471;310;1.010;32;1;114;1.196;726;473;1.361;4.128;4.915;3.835;1.991;885;2.898;12.567;4;39.197
;11:Mais de 20,00;4.665;136;305;454;74;178;5;463;415;986;36;0;195;1.888;1.073;527;3.108;4.183;5.836;3.448;2.272;250;1.698;13.303;4;45.502;948;10;34;35;10;12;1;193;152;304;10;0;14;395;67;142;874;1.840;1.988;758;967;201;1.045;9.394;2;19.396;5.613;146;339;489;84;190;6;656;567;1.290;46;0;209;2.283;1.140;669;3.982;6.023;7.824;4.206;3.239;451;2.743;22.697;6;64.898
;{ñ class};24;74;210;89;31;139;33;196;210;268;46;13;423;73;1.095;1.430;354;171;2.433;2.111;1.506;241;572;97;14;11.853;2;15;14;22;20;7;1;193;82;165;193;2;180;24;85;853;141;296;1.237;640;1.801;660;755;50;2;7.440;26;89;224;111;51;146;34;389;292;433;239;15;603;97;1.180;2.283;495;467;3.670;2.751;3.307;901;1.327;147;16;19.293
